method	metric	value	signal_strength	rep
Structured_Holm	fdp	0	1.5	61
BH	power	1	1.5	74
Leaf_BH	power	0	1.5	74
Focused_BH_original	power	1	1.5	74
Yekutieli	power	0	1.5	74
Structured_Holm	power	1	1.5	74
BH	fdp	0	1.5	74
Leaf_BH	fdp	0	1.5	74
Focused_BH_original	fdp	0	1.5	74
Yekutieli	fdp	0	1.5	74
Structured_Holm	fdp	0	1.5	74
BH	power	0	1.5	87
Leaf_BH	power	0	1.5	87
Focused_BH_original	power	0	1.5	87
Yekutieli	power	0	1.5	87
Structured_Holm	power	0	1.5	87
BH	fdp	0	1.5	87
Leaf_BH	fdp	0	1.5	87
Focused_BH_original	fdp	0	1.5	87
Yekutieli	fdp	0	1.5	87
Structured_Holm	fdp	0	1.5	87
BH	power	4	1.5	100
Leaf_BH	power	0	1.5	100
Focused_BH_original	power	4	1.5	100
Yekutieli	power	0	1.5	100
Structured_Holm	power	2	1.5	100
BH	fdp	0.2	1.5	100
Leaf_BH	fdp	0	1.5	100
Focused_BH_original	fdp	0.2	1.5	100
Yekutieli	fdp	0	1.5	100
Structured_Holm	fdp	0	1.5	100
BH	power	0	1.5	113
Leaf_BH	power	0	1.5	113
Focused_BH_original	power	0	1.5	113
Yekutieli	power	1	1.5	113
Structured_Holm	power	0	1.5	113
BH	fdp	1	1.5	113
Leaf_BH	fdp	1	1.5	113
Focused_BH_original	fdp	1	1.5	113
Yekutieli	fdp	0	1.5	113
Structured_Holm	fdp	1	1.5	113
BH	power	0	1.5	126
Leaf_BH	power	0	1.5	126
Focused_BH_original	power	0	1.5	126
Yekutieli	power	0	1.5	126
Structured_Holm	power	0	1.5	126
BH	fdp	0	1.5	126
Leaf_BH	fdp	0	1.5	126
Focused_BH_original	fdp	0	1.5	126
Yekutieli	fdp	0	1.5	126
Structured_Holm	fdp	0	1.5	126
BH	power	2	1.5	139
Leaf_BH	power	1	1.5	139
Focused_BH_original	power	2	1.5	139
Yekutieli	power	0	1.5	139
Structured_Holm	power	2	1.5	139
BH	fdp	0.3333333333333333	1.5	139
Leaf_BH	fdp	0	1.5	139
Focused_BH_original	fdp	0	1.5	139
Yekutieli	fdp	0	1.5	139
Structured_Holm	fdp	0	1.5	139
BH	power	4	1.5	152
Leaf_BH	power	0	1.5	152
Focused_BH_original	power	4	1.5	152
Yekutieli	power	0	1.5	152
Structured_Holm	power	3	1.5	152
BH	fdp	0.42857142857142855	1.5	152
Leaf_BH	fdp	0	1.5	152
Focused_BH_original	fdp	0.2	1.5	152
Yekutieli	fdp	0	1.5	152
Structured_Holm	fdp	0	1.5	152
BH	power	0	1.5	165
Leaf_BH	power	0	1.5	165
Focused_BH_original	power	0	1.5	165
Yekutieli	power	0	1.5	165
Structured_Holm	power	0	1.5	165
BH	fdp	0	1.5	165
Leaf_BH	fdp	0	1.5	165
Focused_BH_original	fdp	0	1.5	165
Yekutieli	fdp	0	1.5	165
Structured_Holm	fdp	0	1.5	165
BH	power	4	1.5	178
Leaf_BH	power	1	1.5	178
Focused_BH_original	power	4	1.5	178
Yekutieli	power	0	1.5	178
Structured_Holm	power	3	1.5	178
BH	fdp	0.2	1.5	178
Leaf_BH	fdp	0	1.5	178
Focused_BH_original	fdp	0	1.5	178
Yekutieli	fdp	0	1.5	178
Structured_Holm	fdp	0	1.5	178
BH	power	4	1.5	191
Leaf_BH	power	0	1.5	191
Focused_BH_original	power	4	1.5	191
Yekutieli	power	0	1.5	191
Structured_Holm	power	2	1.5	191
BH	fdp	0.2	1.5	191
Leaf_BH	fdp	0	1.5	191
Focused_BH_original	fdp	0.2	1.5	191
Yekutieli	fdp	0	1.5	191
Structured_Holm	fdp	0	1.5	191
BH	power	4	1.5	204
Leaf_BH	power	2	1.5	204
Focused_BH_original	power	4	1.5	204
Yekutieli	power	0	1.5	204
Structured_Holm	power	3	1.5	204
BH	fdp	0	1.5	204
Leaf_BH	fdp	0	1.5	204
Focused_BH_original	fdp	0	1.5	204
Yekutieli	fdp	0	1.5	204
Structured_Holm	fdp	0	1.5	204
BH	power	0	1.5	217
Leaf_BH	power	0	1.5	217
Focused_BH_original	power	0	1.5	217
Yekutieli	power	0	1.5	217
Structured_Holm	power	0	1.5	217
BH	fdp	0	1.5	217
Leaf_BH	fdp	0	1.5	217
Focused_BH_original	fdp	0	1.5	217
Yekutieli	fdp	0	1.5	217
Structured_Holm	fdp	0	1.5	217
BH	power	2	1.5	230
Leaf_BH	power	1	1.5	230
Focused_BH_original	power	2	1.5	230
Yekutieli	power	0	1.5	230
Structured_Holm	power	2	1.5	230
BH	fdp	0	1.5	230
Leaf_BH	fdp	0	1.5	230
Focused_BH_original	fdp	0	1.5	230
Yekutieli	fdp	0	1.5	230
Structured_Holm	fdp	0	1.5	230
BH	power	1	1.5	243
Leaf_BH	power	0	1.5	243
Focused_BH_original	power	1	1.5	243
Yekutieli	power	0	1.5	243
Structured_Holm	power	1	1.5	243
BH	fdp	0	1.5	243
Leaf_BH	fdp	0	1.5	243
Focused_BH_original	fdp	0	1.5	243
Yekutieli	fdp	0	1.5	243
Structured_Holm	fdp	0	1.5	243
BH	power	7	2	6
Leaf_BH	power	0	2	6
Focused_BH_original	power	7	2	6
Yekutieli	power	1	2	6
Structured_Holm	power	4	2	6
BH	fdp	0.125	2	6
Leaf_BH	fdp	0	2	6
Focused_BH_original	fdp	0.125	2	6
Yekutieli	fdp	0	2	6
Structured_Holm	fdp	0	2	6
BH	power	7	2	19
Leaf_BH	power	0	2	19
Focused_BH_original	power	7	2	19
Yekutieli	power	0	2	19
Structured_Holm	power	5	2	19
BH	fdp	0.2222222222222222	2	19
Leaf_BH	fdp	0	2	19
Focused_BH_original	fdp	0.125	2	19
Yekutieli	fdp	0	2	19
Structured_Holm	fdp	0	2	19
BH	power	8	2	32
Leaf_BH	power	0	2	32
Focused_BH_original	power	7	2	32
Yekutieli	power	0	2	32
Structured_Holm	power	4	2	32
BH	fdp	0.2	2	32
Leaf_BH	fdp	0	2	32
Focused_BH_original	fdp	0.2222222222222222	2	32
Yekutieli	fdp	0	2	32
Structured_Holm	fdp	0	2	32
BH	power	8	2	45
Leaf_BH	power	1	2	45
Focused_BH_original	power	7	2	45
Yekutieli	power	0	2	45
Structured_Holm	power	5	2	45
BH	fdp	0	2	45
Leaf_BH	fdp	0	2	45
Focused_BH_original	fdp	0	2	45
Yekutieli	fdp	0	2	45
Structured_Holm	fdp	0	2	45
BH	power	1	2	58
Leaf_BH	power	0	2	58
Focused_BH_original	power	1	2	58
Yekutieli	power	0	2	58
Structured_Holm	power	1	2	58
BH	fdp	0	2	58
Leaf_BH	fdp	0	2	58
Focused_BH_original	fdp	0	2	58
Yekutieli	fdp	0	2	58
Structured_Holm	fdp	0	2	58
BH	power	6	2	71
Leaf_BH	power	0	2	71
Focused_BH_original	power	6	2	71
Yekutieli	power	0	2	71
Structured_Holm	power	4	2	71
BH	fdp	0.14285714285714285	2	71
Leaf_BH	fdp	0	2	71
Focused_BH_original	fdp	0.14285714285714285	2	71
Yekutieli	fdp	0	2	71
Structured_Holm	fdp	0	2	71
BH	power	3	2	84
Leaf_BH	power	0	2	84
Focused_BH_original	power	3	2	84
Yekutieli	power	0	2	84
Structured_Holm	power	3	2	84
BH	fdp	0	2	84
Leaf_BH	fdp	0	2	84
Focused_BH_original	fdp	0	2	84
Yekutieli	fdp	0	2	84
Structured_Holm	fdp	0	2	84
BH	power	6	2	97
Leaf_BH	power	1	2	97
Focused_BH_original	power	6	2	97
Yekutieli	power	0	2	97
Structured_Holm	power	3	2	97
BH	fdp	0.14285714285714285	2	97
Leaf_BH	fdp	0	2	97
Focused_BH_original	fdp	0	2	97
Yekutieli	fdp	0	2	97
Structured_Holm	fdp	0	2	97
BH	power	11	2	110
Leaf_BH	power	4	2	110
Focused_BH_original	power	8	2	110
Yekutieli	power	0	2	110
Structured_Holm	power	7	2	110
BH	fdp	0.26666666666666666	2	110
Leaf_BH	fdp	0.2	2	110
Focused_BH_original	fdp	0.3333333333333333	2	110
Yekutieli	fdp	0	2	110
Structured_Holm	fdp	0	2	110
BH	power	8	2	123
Leaf_BH	power	1	2	123
Focused_BH_original	power	6	2	123
Yekutieli	power	0	2	123
Structured_Holm	power	5	2	123
BH	fdp	0.1111111111111111	2	123
Leaf_BH	fdp	0	2	123
Focused_BH_original	fdp	0	2	123
Yekutieli	fdp	0	2	123
Structured_Holm	fdp	0	2	123
BH	power	5	2	136
Leaf_BH	power	2	2	136
Focused_BH_original	power	5	2	136
Yekutieli	power	0	2	136
Structured_Holm	power	5	2	136
BH	fdp	0.16666666666666666	2	136
Leaf_BH	fdp	0.3333333333333333	2	136
Focused_BH_original	fdp	0.16666666666666666	2	136
Yekutieli	fdp	0	2	136
Structured_Holm	fdp	0	2	136
BH	power	8	2	149
Leaf_BH	power	1	2	149
Focused_BH_original	power	8	2	149
Yekutieli	power	0	2	149
Structured_Holm	power	5	2	149
BH	fdp	0	2	149
Leaf_BH	fdp	0	2	149
Focused_BH_original	fdp	0	2	149
Yekutieli	fdp	0	2	149
Structured_Holm	fdp	0	2	149
BH	power	7	2	162
Leaf_BH	power	2	2	162
Focused_BH_original	power	6	2	162
Yekutieli	power	0	2	162
Structured_Holm	power	6	2	162
BH	fdp	0.2222222222222222	2	162
Leaf_BH	fdp	0	2	162
Focused_BH_original	fdp	0.14285714285714285	2	162
Yekutieli	fdp	0	2	162
Structured_Holm	fdp	0	2	162
BH	power	8	2	175
Leaf_BH	power	0	2	175
Focused_BH_original	power	8	2	175
Yekutieli	power	0	2	175
Structured_Holm	power	4	2	175
BH	fdp	0	2	175
Leaf_BH	fdp	0	2	175
Focused_BH_original	fdp	0	2	175
Yekutieli	fdp	0	2	175
Structured_Holm	fdp	0	2	175
BH	power	8	2	188
Leaf_BH	power	0	2	188
Focused_BH_original	power	8	2	188
Yekutieli	power	0	2	188
Structured_Holm	power	8	2	188
BH	fdp	0.1111111111111111	2	188
Leaf_BH	fdp	0	2	188
Focused_BH_original	fdp	0	2	188
Yekutieli	fdp	0	2	188
Structured_Holm	fdp	0	2	188
BH	power	4	2	201
Leaf_BH	power	0	2	201
Focused_BH_original	power	4	2	201
Yekutieli	power	0	2	201
Structured_Holm	power	3	2	201
BH	fdp	0.3333333333333333	2	201
Leaf_BH	fdp	1	2	201
Focused_BH_original	fdp	0.3333333333333333	2	201
Yekutieli	fdp	0	2	201
Structured_Holm	fdp	0.25	2	201
BH	power	6	2	214
Leaf_BH	power	0	2	214
Focused_BH_original	power	6	2	214
Yekutieli	power	0	2	214
Structured_Holm	power	6	2	214
BH	fdp	0	2	214
Leaf_BH	fdp	0	2	214
Focused_BH_original	fdp	0	2	214
Yekutieli	fdp	0	2	214
Structured_Holm	fdp	0	2	214
BH	power	8	2	227
Leaf_BH	power	1	2	227
Focused_BH_original	power	8	2	227
Yekutieli	power	0	2	227
Structured_Holm	power	6	2	227
BH	fdp	0	2	227
Leaf_BH	fdp	0	2	227
Focused_BH_original	fdp	0	2	227
Yekutieli	fdp	0	2	227
Structured_Holm	fdp	0	2	227
BH	power	6	2	240
Leaf_BH	power	0	2	240
Focused_BH_original	power	6	2	240
Yekutieli	power	0	2	240
Structured_Holm	power	3	2	240
BH	fdp	0.3333333333333333	2	240
Leaf_BH	fdp	1	2	240
Focused_BH_original	fdp	0.3333333333333333	2	240
Yekutieli	fdp	0	2	240
Structured_Holm	fdp	0.25	2	240
BH	power	9	2.5	3
Leaf_BH	power	2	2.5	3
Focused_BH_original	power	8	2.5	3
Yekutieli	power	0	2.5	3
Structured_Holm	power	4	2.5	3
BH	fdp	0.1	2.5	3
Leaf_BH	fdp	0	2.5	3
Focused_BH_original	fdp	0	2.5	3
Yekutieli	fdp	0	2.5	3
Structured_Holm	fdp	0	2.5	3
BH	power	10	2.5	16
Leaf_BH	power	3	2.5	16
Focused_BH_original	power	10	2.5	16
Yekutieli	power	0	2.5	16
Structured_Holm	power	9	2.5	16
BH	fdp	0.2857142857142857	2.5	16
Leaf_BH	fdp	0	2.5	16
Focused_BH_original	fdp	0.09090909090909091	2.5	16
Yekutieli	fdp	0	2.5	16
Structured_Holm	fdp	0	2.5	16
BH	power	15	2.5	29
Leaf_BH	power	7	2.5	29
Focused_BH_original	power	9	2.5	29
Yekutieli	power	3	2.5	29
Structured_Holm	power	9	2.5	29
BH	fdp	0.11764705882352941	2.5	29
Leaf_BH	fdp	0.125	2.5	29
Focused_BH_original	fdp	0.1	2.5	29
Yekutieli	fdp	0.25	2.5	29
Structured_Holm	fdp	0	2.5	29
BH	power	13	2.5	42
Leaf_BH	power	5	2.5	42
Focused_BH_original	power	12	2.5	42
Yekutieli	power	0	2.5	42
Structured_Holm	power	10	2.5	42
BH	fdp	0.2777777777777778	2.5	42
Leaf_BH	fdp	0.16666666666666666	2.5	42
Focused_BH_original	fdp	0.25	2.5	42
Yekutieli	fdp	0	2.5	42
Structured_Holm	fdp	0	2.5	42
BH	power	14	2.5	55
Leaf_BH	power	12	2.5	55
Focused_BH_original	power	13	2.5	55
Yekutieli	power	0	2.5	55
Structured_Holm	power	10	2.5	55
BH	fdp	0.06666666666666667	2.5	55
Leaf_BH	fdp	0	2.5	55
Focused_BH_original	fdp	0.07142857142857142	2.5	55
Yekutieli	fdp	0	2.5	55
Structured_Holm	fdp	0	2.5	55
BH	power	12	2.5	68
Leaf_BH	power	4	2.5	68
Focused_BH_original	power	9	2.5	68
Yekutieli	power	0	2.5	68
Structured_Holm	power	8	2.5	68
BH	fdp	0.2	2.5	68
Leaf_BH	fdp	0.2	2.5	68
Focused_BH_original	fdp	0.1	2.5	68
Yekutieli	fdp	0	2.5	68
Structured_Holm	fdp	0	2.5	68
BH	power	10	2.5	81
Leaf_BH	power	0	2.5	81
Focused_BH_original	power	10	2.5	81
Yekutieli	power	0	2.5	81
Structured_Holm	power	10	2.5	81
BH	fdp	0.3333333333333333	2.5	81
Leaf_BH	fdp	0	2.5	81
Focused_BH_original	fdp	0.23076923076923078	2.5	81
Yekutieli	fdp	0	2.5	81
Structured_Holm	fdp	0	2.5	81
BH	power	11	2.5	94
Leaf_BH	power	9	2.5	94
Focused_BH_original	power	11	2.5	94
Yekutieli	power	0	2.5	94
Structured_Holm	power	7	2.5	94
BH	fdp	0.08333333333333333	2.5	94
Leaf_BH	fdp	0	2.5	94
Focused_BH_original	fdp	0	2.5	94
Yekutieli	fdp	0	2.5	94
Structured_Holm	fdp	0	2.5	94
BH	power	10	2.5	107
Leaf_BH	power	2	2.5	107
Focused_BH_original	power	10	2.5	107
Yekutieli	power	0	2.5	107
Structured_Holm	power	9	2.5	107
BH	fdp	0.16666666666666666	2.5	107
Leaf_BH	fdp	0.3333333333333333	2.5	107
Focused_BH_original	fdp	0.16666666666666666	2.5	107
Yekutieli	fdp	0	2.5	107
Structured_Holm	fdp	0	2.5	107
BH	power	9	2.5	120
Leaf_BH	power	2	2.5	120
Focused_BH_original	power	9	2.5	120
Yekutieli	power	0	2.5	120
Structured_Holm	power	9	2.5	120
BH	fdp	0.18181818181818182	2.5	120
Leaf_BH	fdp	0.5	2.5	120
Focused_BH_original	fdp	0.18181818181818182	2.5	120
Yekutieli	fdp	0	2.5	120
Structured_Holm	fdp	0	2.5	120
BH	power	10	2.5	133
Leaf_BH	power	2	2.5	133
Focused_BH_original	power	8	2.5	133
Yekutieli	power	0	2.5	133
Structured_Holm	power	8	2.5	133
BH	fdp	0	2.5	133
Leaf_BH	fdp	0	2.5	133
Focused_BH_original	fdp	0	2.5	133
Yekutieli	fdp	0	2.5	133
Structured_Holm	fdp	0	2.5	133
BH	power	13	2.5	146
Leaf_BH	power	7	2.5	146
Focused_BH_original	power	12	2.5	146
Yekutieli	power	0	2.5	146
Structured_Holm	power	7	2.5	146
BH	fdp	0.3157894736842105	2.5	146
Leaf_BH	fdp	0.3	2.5	146
Focused_BH_original	fdp	0.2	2.5	146
Yekutieli	fdp	0	2.5	146
Structured_Holm	fdp	0	2.5	146
BH	power	17	2.5	159
Leaf_BH	power	10	2.5	159
Focused_BH_original	power	15	2.5	159
Yekutieli	power	4	2.5	159
Structured_Holm	power	8	2.5	159
BH	fdp	0.2608695652173913	2.5	159
Leaf_BH	fdp	0.16666666666666666	2.5	159
Focused_BH_original	fdp	0.21052631578947367	2.5	159
Yekutieli	fdp	0	2.5	159
Structured_Holm	fdp	0	2.5	159
BH	power	11	2.5	172
Leaf_BH	power	3	2.5	172
Focused_BH_original	power	10	2.5	172
Yekutieli	power	0	2.5	172
Structured_Holm	power	9	2.5	172
BH	fdp	0.21428571428571427	2.5	172
Leaf_BH	fdp	0.25	2.5	172
Focused_BH_original	fdp	0.09090909090909091	2.5	172
Yekutieli	fdp	0	2.5	172
Structured_Holm	fdp	0	2.5	172
BH	power	11	2.5	185
Leaf_BH	power	5	2.5	185
Focused_BH_original	power	11	2.5	185
Yekutieli	power	0	2.5	185
Structured_Holm	power	9	2.5	185
BH	fdp	0.26666666666666666	2.5	185
Leaf_BH	fdp	0	2.5	185
Focused_BH_original	fdp	0.15384615384615385	2.5	185
Yekutieli	fdp	0	2.5	185
Structured_Holm	fdp	0	2.5	185
BH	power	11	2.5	198
Leaf_BH	power	4	2.5	198
Focused_BH_original	power	11	2.5	198
Yekutieli	power	2	2.5	198
Structured_Holm	power	10	2.5	198
BH	fdp	0.35294117647058826	2.5	198
Leaf_BH	fdp	0.3333333333333333	2.5	198
Focused_BH_original	fdp	0.15384615384615385	2.5	198
Yekutieli	fdp	0	2.5	198
Structured_Holm	fdp	0	2.5	198
BH	power	10	2.5	211
Leaf_BH	power	2	2.5	211
Focused_BH_original	power	10	2.5	211
Yekutieli	power	0	2.5	211
Structured_Holm	power	10	2.5	211
BH	fdp	0.09090909090909091	2.5	211
Leaf_BH	fdp	0	2.5	211
Focused_BH_original	fdp	0	2.5	211
Yekutieli	fdp	0	2.5	211
Structured_Holm	fdp	0	2.5	211
BH	power	11	2.5	224
Leaf_BH	power	1	2.5	224
Focused_BH_original	power	11	2.5	224
Yekutieli	power	0	2.5	224
Structured_Holm	power	9	2.5	224
BH	fdp	0.08333333333333333	2.5	224
Leaf_BH	fdp	0	2.5	224
Focused_BH_original	fdp	0.08333333333333333	2.5	224
Yekutieli	fdp	0	2.5	224
Structured_Holm	fdp	0	2.5	224
BH	power	8	2.5	237
Leaf_BH	power	0	2.5	237
Focused_BH_original	power	8	2.5	237
Yekutieli	power	0	2.5	237
Structured_Holm	power	8	2.5	237
BH	fdp	0.1111111111111111	2.5	237
Leaf_BH	fdp	0	2.5	237
Focused_BH_original	fdp	0.1111111111111111	2.5	237
Yekutieli	fdp	0	2.5	237
Structured_Holm	fdp	0	2.5	237
BH	power	11	2.5	250
Leaf_BH	power	6	2.5	250
Focused_BH_original	power	11	2.5	250
Yekutieli	power	4	2.5	250
Structured_Holm	power	10	2.5	250
BH	fdp	0.15384615384615385	2.5	250
Leaf_BH	fdp	0	2.5	250
Focused_BH_original	fdp	0.08333333333333333	2.5	250
Yekutieli	fdp	0	2.5	250
Structured_Holm	fdp	0	2.5	250
BH	power	19	3	13
Leaf_BH	power	16	3	13
Focused_BH_original	power	18	3	13
Yekutieli	power	7	3	13
Structured_Holm	power	13	3	13
BH	fdp	0.13636363636363635	3	13
Leaf_BH	fdp	0.15789473684210525	3	13
Focused_BH_original	fdp	0.14285714285714285	3	13
Yekutieli	fdp	0	3	13
Structured_Holm	fdp	0	3	13
BH	power	17	3	26
Leaf_BH	power	12	3	26
Focused_BH_original	power	16	3	26
Yekutieli	power	0	3	26
Structured_Holm	power	10	3	26
BH	fdp	0.10526315789473684	3	26
Leaf_BH	fdp	0	3	26
Focused_BH_original	fdp	0	3	26
Yekutieli	fdp	0	3	26
Structured_Holm	fdp	0	3	26
BH	power	21	3	39
Leaf_BH	power	16	3	39
Focused_BH_original	power	18	3	39
Yekutieli	power	4	3	39
Structured_Holm	power	11	3	39
BH	fdp	0.16	3	39
