method	metric	value	signal_strength	rep
Leaf_BH	fdp	0	1	209
Focused_BH_original	fdp	0	1	209
Yekutieli	fdp	0	1	209
Structured_Holm	fdp	0	1	209
BH	power	0	1	222
Leaf_BH	power	0	1	222
Focused_BH_original	power	0	1	222
Yekutieli	power	0	1	222
Structured_Holm	power	0	1	222
BH	fdp	0	1	222
Leaf_BH	fdp	0	1	222
Focused_BH_original	fdp	0	1	222
Yekutieli	fdp	0	1	222
Structured_Holm	fdp	0	1	222
BH	power	0	1	235
Leaf_BH	power	0	1	235
Focused_BH_original	power	0	1	235
Yekutieli	power	0	1	235
Structured_Holm	power	0	1	235
BH	fdp	0	1	235
Leaf_BH	fdp	0	1	235
Focused_BH_original	fdp	0	1	235
Yekutieli	fdp	0	1	235
Structured_Holm	fdp	0	1	235
BH	power	0	1	248
Leaf_BH	power	0	1	248
Focused_BH_original	power	0	1	248
Yekutieli	power	0	1	248
Structured_Holm	power	0	1	248
BH	fdp	0	1	248
Leaf_BH	fdp	0	1	248
Focused_BH_original	fdp	0	1	248
Yekutieli	fdp	0	1	248
Structured_Holm	fdp	0	1	248
BH	power	1	1.5	11
Leaf_BH	power	1	1.5	11
Focused_BH_original	power	1	1.5	11
Yekutieli	power	0	1.5	11
Structured_Holm	power	1	1.5	11
BH	fdp	0.6666666666666666	1.5	11
Leaf_BH	fdp	0.5	1.5	11
Focused_BH_original	fdp	0	1.5	11
Yekutieli	fdp	0	1.5	11
Structured_Holm	fdp	0	1.5	11
BH	power	3	1.5	24
Leaf_BH	power	0	1.5	24
Focused_BH_original	power	3	1.5	24
Yekutieli	power	0	1.5	24
Structured_Holm	power	3	1.5	24
BH	fdp	0.25	1.5	24
Leaf_BH	fdp	0	1.5	24
Focused_BH_original	fdp	0.25	1.5	24
Yekutieli	fdp	0	1.5	24
Structured_Holm	fdp	0.25	1.5	24
BH	power	1	1.5	37
Leaf_BH	power	0	1.5	37
Focused_BH_original	power	1	1.5	37
Yekutieli	power	0	1.5	37
Structured_Holm	power	1	1.5	37
BH	fdp	0.5	1.5	37
Leaf_BH	fdp	1	1.5	37
Focused_BH_original	fdp	0.5	1.5	37
Yekutieli	fdp	0	1.5	37
Structured_Holm	fdp	0.5	1.5	37
BH	power	1	1.5	50
Leaf_BH	power	0	1.5	50
Focused_BH_original	power	1	1.5	50
Yekutieli	power	3	1.5	50
Structured_Holm	power	1	1.5	50
BH	fdp	0	1.5	50
Leaf_BH	fdp	0	1.5	50
Focused_BH_original	fdp	0	1.5	50
Yekutieli	fdp	0	1.5	50
Structured_Holm	fdp	0	1.5	50
BH	power	1	1.5	63
Leaf_BH	power	0	1.5	63
Focused_BH_original	power	1	1.5	63
Yekutieli	power	0	1.5	63
Structured_Holm	power	1	1.5	63
BH	fdp	0	1.5	63
Leaf_BH	fdp	0	1.5	63
Focused_BH_original	fdp	0	1.5	63
Yekutieli	fdp	0	1.5	63
Structured_Holm	fdp	0	1.5	63
BH	power	2	1.5	76
Leaf_BH	power	1	1.5	76
Focused_BH_original	power	2	1.5	76
Yekutieli	power	0	1.5	76
Structured_Holm	power	2	1.5	76
BH	fdp	0	1.5	76
Leaf_BH	fdp	0	1.5	76
Focused_BH_original	fdp	0	1.5	76
Yekutieli	fdp	0	1.5	76
Structured_Holm	fdp	0	1.5	76
BH	power	2	1.5	89
Leaf_BH	power	0	1.5	89
Focused_BH_original	power	2	1.5	89
Yekutieli	power	0	1.5	89
Structured_Holm	power	1	1.5	89
BH	fdp	0	1.5	89
Leaf_BH	fdp	0	1.5	89
Focused_BH_original	fdp	0	1.5	89
Yekutieli	fdp	0	1.5	89
Structured_Holm	fdp	0	1.5	89
BH	power	1	1.5	102
Leaf_BH	power	0	1.5	102
Focused_BH_original	power	1	1.5	102
Yekutieli	power	0	1.5	102
Structured_Holm	power	1	1.5	102
BH	fdp	0.5	1.5	102
Leaf_BH	fdp	0	1.5	102
Focused_BH_original	fdp	0.5	1.5	102
Yekutieli	fdp	0	1.5	102
Structured_Holm	fdp	0	1.5	102
BH	power	3	1.5	115
Leaf_BH	power	0	1.5	115
Focused_BH_original	power	3	1.5	115
Yekutieli	power	0	1.5	115
Structured_Holm	power	1	1.5	115
BH	fdp	0.25	1.5	115
Leaf_BH	fdp	0	1.5	115
Focused_BH_original	fdp	0.25	1.5	115
Yekutieli	fdp	0	1.5	115
Structured_Holm	fdp	0	1.5	115
BH	power	3	1.5	128
Leaf_BH	power	1	1.5	128
Focused_BH_original	power	3	1.5	128
Yekutieli	power	0	1.5	128
Structured_Holm	power	1	1.5	128
BH	fdp	0.4	1.5	128
Leaf_BH	fdp	0.6666666666666666	1.5	128
Focused_BH_original	fdp	0.4	1.5	128
Yekutieli	fdp	0	1.5	128
Structured_Holm	fdp	0	1.5	128
BH	power	0	1.5	141
Leaf_BH	power	0	1.5	141
Focused_BH_original	power	0	1.5	141
Yekutieli	power	0	1.5	141
Structured_Holm	power	0	1.5	141
BH	fdp	0	1.5	141
Leaf_BH	fdp	0	1.5	141
Focused_BH_original	fdp	0	1.5	141
Yekutieli	fdp	0	1.5	141
Structured_Holm	fdp	0	1.5	141
BH	power	0	1.5	154
Leaf_BH	power	0	1.5	154
Focused_BH_original	power	0	1.5	154
Yekutieli	power	0	1.5	154
Structured_Holm	power	0	1.5	154
BH	fdp	0	1.5	154
Leaf_BH	fdp	0	1.5	154
Focused_BH_original	fdp	0	1.5	154
Yekutieli	fdp	0	1.5	154
Structured_Holm	fdp	0	1.5	154
BH	power	2	1.5	167
Leaf_BH	power	0	1.5	167
Focused_BH_original	power	2	1.5	167
Yekutieli	power	0	1.5	167
Structured_Holm	power	2	1.5	167
BH	fdp	0	1.5	167
Leaf_BH	fdp	0	1.5	167
Focused_BH_original	fdp	0	1.5	167
Yekutieli	fdp	0	1.5	167
Structured_Holm	fdp	0	1.5	167
BH	power	2	1.5	180
Leaf_BH	power	0	1.5	180
Focused_BH_original	power	2	1.5	180
Yekutieli	power	0	1.5	180
Structured_Holm	power	1	1.5	180
BH	fdp	0.3333333333333333	1.5	180
Leaf_BH	fdp	0	1.5	180
Focused_BH_original	fdp	0.3333333333333333	1.5	180
Yekutieli	fdp	0	1.5	180
Structured_Holm	fdp	0	1.5	180
BH	power	1	1.5	193
Leaf_BH	power	0	1.5	193
Focused_BH_original	power	1	1.5	193
Yekutieli	power	0	1.5	193
Structured_Holm	power	1	1.5	193
BH	fdp	0	1.5	193
Leaf_BH	fdp	0	1.5	193
Focused_BH_original	fdp	0	1.5	193
Yekutieli	fdp	0	1.5	193
Structured_Holm	fdp	0	1.5	193
BH	power	2	1.5	206
Leaf_BH	power	0	1.5	206
Focused_BH_original	power	2	1.5	206
Yekutieli	power	0	1.5	206
Structured_Holm	power	2	1.5	206
BH	fdp	0	1.5	206
Leaf_BH	fdp	0	1.5	206
Focused_BH_original	fdp	0	1.5	206
Yekutieli	fdp	0	1.5	206
Structured_Holm	fdp	0	1.5	206
BH	power	0	1.5	219
Leaf_BH	power	0	1.5	219
Focused_BH_original	power	0	1.5	219
Yekutieli	power	0	1.5	219
Structured_Holm	power	0	1.5	219
BH	fdp	0	1.5	219
Leaf_BH	fdp	0	1.5	219
Focused_BH_original	fdp	0	1.5	219
Yekutieli	fdp	0	1.5	219
Structured_Holm	fdp	0	1.5	219
BH	power	3	1.5	232
Leaf_BH	power	0	1.5	232
Focused_BH_original	power	3	1.5	232
Yekutieli	power	0	1.5	232
Structured_Holm	power	3	1.5	232
BH	fdp	0	1.5	232
Leaf_BH	fdp	0	1.5	232
Focused_BH_original	fdp	0	1.5	232
Yekutieli	fdp	0	1.5	232
Structured_Holm	fdp	0	1.5	232
BH	power	5	1.5	245
Leaf_BH	power	1	1.5	245
Focused_BH_original	power	2	1.5	245
Yekutieli	power	0	1.5	245
Structured_Holm	power	2	1.5	245
BH	fdp	0.2857142857142857	1.5	245
Leaf_BH	fdp	0	1.5	245
Focused_BH_original	fdp	0	1.5	245
Yekutieli	fdp	0	1.5	245
Structured_Holm	fdp	0	1.5	245
BH	power	7	2	8
Leaf_BH	power	0	2	8
Focused_BH_original	power	7	2	8
Yekutieli	power	0	2	8
Structured_Holm	power	4	2	8
BH	fdp	0.2222222222222222	2	8
Leaf_BH	fdp	0	2	8
Focused_BH_original	fdp	0.2222222222222222	2	8
Yekutieli	fdp	0	2	8
Structured_Holm	fdp	0	2	8
BH	power	8	2	21
Leaf_BH	power	0	2	21
Focused_BH_original	power	7	2	21
Yekutieli	power	1	2	21
Structured_Holm	power	5	2	21
BH	fdp	0.1111111111111111	2	21
Leaf_BH	fdp	0	2	21
Focused_BH_original	fdp	0	2	21
Yekutieli	fdp	0	2	21
Structured_Holm	fdp	0	2	21
BH	power	7	2	34
Leaf_BH	power	0	2	34
Focused_BH_original	power	7	2	34
Yekutieli	power	1	2	34
Structured_Holm	power	6	2	34
BH	fdp	0	2	34
Leaf_BH	fdp	0	2	34
Focused_BH_original	fdp	0	2	34
Yekutieli	fdp	0	2	34
Structured_Holm	fdp	0	2	34
BH	power	5	2	47
Leaf_BH	power	0	2	47
Focused_BH_original	power	5	2	47
Yekutieli	power	0	2	47
Structured_Holm	power	3	2	47
BH	fdp	0.4444444444444444	2	47
Leaf_BH	fdp	1	2	47
Focused_BH_original	fdp	0.4444444444444444	2	47
Yekutieli	fdp	0	2	47
Structured_Holm	fdp	0.25	2	47
BH	power	6	2	60
Leaf_BH	power	0	2	60
Focused_BH_original	power	6	2	60
Yekutieli	power	0	2	60
Structured_Holm	power	5	2	60
BH	fdp	0.25	2	60
Leaf_BH	fdp	0	2	60
Focused_BH_original	fdp	0.14285714285714285	2	60
Yekutieli	fdp	0	2	60
Structured_Holm	fdp	0	2	60
BH	power	5	2	73
Leaf_BH	power	1	2	73
Focused_BH_original	power	4	2	73
Yekutieli	power	0	2	73
Structured_Holm	power	4	2	73
BH	fdp	0.2857142857142857	2	73
Leaf_BH	fdp	0	2	73
Focused_BH_original	fdp	0	2	73
Yekutieli	fdp	0	2	73
Structured_Holm	fdp	0	2	73
BH	power	8	2	86
Leaf_BH	power	0	2	86
Focused_BH_original	power	8	2	86
Yekutieli	power	0	2	86
Structured_Holm	power	6	2	86
BH	fdp	0.1111111111111111	2	86
Leaf_BH	fdp	0	2	86
Focused_BH_original	fdp	0.1111111111111111	2	86
Yekutieli	fdp	0	2	86
Structured_Holm	fdp	0	2	86
BH	power	6	2	99
Leaf_BH	power	1	2	99
Focused_BH_original	power	6	2	99
Yekutieli	power	0	2	99
Structured_Holm	power	4	2	99
BH	fdp	0	2	99
Leaf_BH	fdp	0	2	99
Focused_BH_original	fdp	0	2	99
Yekutieli	fdp	0	2	99
Structured_Holm	fdp	0	2	99
BH	power	11	2	112
Leaf_BH	power	0	2	112
Focused_BH_original	power	10	2	112
Yekutieli	power	0	2	112
Structured_Holm	power	5	2	112
BH	fdp	0.15384615384615385	2	112
Leaf_BH	fdp	1	2	112
Focused_BH_original	fdp	0.16666666666666666	2	112
Yekutieli	fdp	0	2	112
Structured_Holm	fdp	0.16666666666666666	2	112
BH	power	7	2	125
Leaf_BH	power	0	2	125
Focused_BH_original	power	7	2	125
Yekutieli	power	0	2	125
Structured_Holm	power	4	2	125
BH	fdp	0	2	125
Leaf_BH	fdp	0	2	125
Focused_BH_original	fdp	0	2	125
Yekutieli	fdp	0	2	125
Structured_Holm	fdp	0	2	125
BH	power	7	2	138
Leaf_BH	power	0	2	138
Focused_BH_original	power	7	2	138
Yekutieli	power	0	2	138
Structured_Holm	power	7	2	138
BH	fdp	0	2	138
Leaf_BH	fdp	0	2	138
Focused_BH_original	fdp	0	2	138
Yekutieli	fdp	0	2	138
Structured_Holm	fdp	0	2	138
BH	power	5	2	151
Leaf_BH	power	1	2	151
Focused_BH_original	power	5	2	151
Yekutieli	power	0	2	151
Structured_Holm	power	4	2	151
BH	fdp	0	2	151
Leaf_BH	fdp	0	2	151
Focused_BH_original	fdp	0	2	151
Yekutieli	fdp	0	2	151
Structured_Holm	fdp	0	2	151
BH	power	5	2	164
Leaf_BH	power	0	2	164
Focused_BH_original	power	5	2	164
Yekutieli	power	0	2	164
Structured_Holm	power	3	2	164
BH	fdp	0.16666666666666666	2	164
Leaf_BH	fdp	1	2	164
Focused_BH_original	fdp	0.16666666666666666	2	164
Yekutieli	fdp	0	2	164
Structured_Holm	fdp	0.25	2	164
BH	power	11	2	177
Leaf_BH	power	2	2	177
Focused_BH_original	power	10	2	177
Yekutieli	power	0	2	177
Structured_Holm	power	6	2	177
BH	fdp	0.15384615384615385	2	177
Leaf_BH	fdp	0.3333333333333333	2	177
Focused_BH_original	fdp	0.16666666666666666	2	177
Yekutieli	fdp	0	2	177
Structured_Holm	fdp	0	2	177
BH	power	10	2	190
Leaf_BH	power	0	2	190
Focused_BH_original	power	9	2	190
Yekutieli	power	1	2	190
Structured_Holm	power	5	2	190
BH	fdp	0.2857142857142857	2	190
Leaf_BH	fdp	1	2	190
Focused_BH_original	fdp	0.25	2	190
Yekutieli	fdp	0	2	190
Structured_Holm	fdp	0.16666666666666666	2	190
BH	power	5	2	203
Leaf_BH	power	0	2	203
Focused_BH_original	power	5	2	203
Yekutieli	power	0	2	203
Structured_Holm	power	3	2	203
BH	fdp	0.16666666666666666	2	203
Leaf_BH	fdp	0	2	203
Focused_BH_original	fdp	0.16666666666666666	2	203
Yekutieli	fdp	0	2	203
Structured_Holm	fdp	0	2	203
BH	power	9	2	216
Leaf_BH	power	0	2	216
Focused_BH_original	power	8	2	216
Yekutieli	power	0	2	216
Structured_Holm	power	5	2	216
BH	fdp	0.18181818181818182	2	216
Leaf_BH	fdp	1	2	216
Focused_BH_original	fdp	0.1111111111111111	2	216
Yekutieli	fdp	0	2	216
Structured_Holm	fdp	0.16666666666666666	2	216
BH	power	6	2	229
Leaf_BH	power	0	2	229
Focused_BH_original	power	6	2	229
Yekutieli	power	0	2	229
Structured_Holm	power	2	2	229
BH	fdp	0.14285714285714285	2	229
Leaf_BH	fdp	0	2	229
Focused_BH_original	fdp	0.14285714285714285	2	229
Yekutieli	fdp	0	2	229
Structured_Holm	fdp	0	2	229
BH	power	9	2	242
Leaf_BH	power	1	2	242
Focused_BH_original	power	9	2	242
Yekutieli	power	0	2	242
Structured_Holm	power	4	2	242
BH	fdp	0.1	2	242
Leaf_BH	fdp	0	2	242
Focused_BH_original	fdp	0.1	2	242
Yekutieli	fdp	0	2	242
Structured_Holm	fdp	0	2	242
BH	power	10	2.5	5
Leaf_BH	power	1	2.5	5
Focused_BH_original	power	10	2.5	5
Yekutieli	power	0	2.5	5
Structured_Holm	power	5	2.5	5
BH	fdp	0	2.5	5
Leaf_BH	fdp	0	2.5	5
Focused_BH_original	fdp	0	2.5	5
Yekutieli	fdp	0	2.5	5
Structured_Holm	fdp	0	2.5	5
BH	power	15	2.5	18
Leaf_BH	power	3	2.5	18
Focused_BH_original	power	12	2.5	18
Yekutieli	power	0	2.5	18
Structured_Holm	power	8	2.5	18
BH	fdp	0.0625	2.5	18
Leaf_BH	fdp	0	2.5	18
Focused_BH_original	fdp	0.07692307692307693	2.5	18
Yekutieli	fdp	0	2.5	18
Structured_Holm	fdp	0	2.5	18
BH	power	9	2.5	31
Leaf_BH	power	0	2.5	31
Focused_BH_original	power	9	2.5	31
Yekutieli	power	0	2.5	31
Structured_Holm	power	7	2.5	31
BH	fdp	0.18181818181818182	2.5	31
Leaf_BH	fdp	0	2.5	31
Focused_BH_original	fdp	0.1	2.5	31
Yekutieli	fdp	0	2.5	31
Structured_Holm	fdp	0	2.5	31
BH	power	12	2.5	44
Leaf_BH	power	1	2.5	44
Focused_BH_original	power	10	2.5	44
Yekutieli	power	3	2.5	44
Structured_Holm	power	10	2.5	44
BH	fdp	0.2	2.5	44
Leaf_BH	fdp	0	2.5	44
Focused_BH_original	fdp	0.16666666666666666	2.5	44
Yekutieli	fdp	0	2.5	44
Structured_Holm	fdp	0	2.5	44
BH	power	12	2.5	57
Leaf_BH	power	4	2.5	57
Focused_BH_original	power	10	2.5	57
Yekutieli	power	0	2.5	57
Structured_Holm	power	9	2.5	57
BH	fdp	0.14285714285714285	2.5	57
Leaf_BH	fdp	0.2	2.5	57
Focused_BH_original	fdp	0.09090909090909091	2.5	57
Yekutieli	fdp	0	2.5	57
Structured_Holm	fdp	0	2.5	57
BH	power	8	2.5	70
Leaf_BH	power	1	2.5	70
Focused_BH_original	power	8	2.5	70
Yekutieli	power	0	2.5	70
Structured_Holm	power	8	2.5	70
BH	fdp	0	2.5	70
Leaf_BH	fdp	0	2.5	70
Focused_BH_original	fdp	0	2.5	70
Yekutieli	fdp	0	2.5	70
Structured_Holm	fdp	0	2.5	70
BH	power	10	2.5	83
Leaf_BH	power	2	2.5	83
Focused_BH_original	power	10	2.5	83
Yekutieli	power	2	2.5	83
Structured_Holm	power	9	2.5	83
BH	fdp	0.3333333333333333	2.5	83
Leaf_BH	fdp	0.3333333333333333	2.5	83
Focused_BH_original	fdp	0.23076923076923078	2.5	83
Yekutieli	fdp	0	2.5	83
Structured_Holm	fdp	0	2.5	83
BH	power	11	2.5	96
Leaf_BH	power	2	2.5	96
Focused_BH_original	power	11	2.5	96
Yekutieli	power	0	2.5	96
Structured_Holm	power	7	2.5	96
BH	fdp	0.26666666666666666	2.5	96
Leaf_BH	fdp	0	2.5	96
Focused_BH_original	fdp	0	2.5	96
Yekutieli	fdp	0	2.5	96
Structured_Holm	fdp	0	2.5	96
BH	power	11	2.5	109
Leaf_BH	power	6	2.5	109
Focused_BH_original	power	10	2.5	109
Yekutieli	power	0	2.5	109
Structured_Holm	power	9	2.5	109
BH	fdp	0.08333333333333333	2.5	109
Leaf_BH	fdp	0	2.5	109
Focused_BH_original	fdp	0.09090909090909091	2.5	109
Yekutieli	fdp	0	2.5	109
Structured_Holm	fdp	0	2.5	109
BH	power	11	2.5	122
Leaf_BH	power	3	2.5	122
Focused_BH_original	power	11	2.5	122
Yekutieli	power	0	2.5	122
Structured_Holm	power	8	2.5	122
BH	fdp	0.08333333333333333	2.5	122
Leaf_BH	fdp	0	2.5	122
Focused_BH_original	fdp	0	2.5	122
Yekutieli	fdp	0	2.5	122
Structured_Holm	fdp	0	2.5	122
BH	power	7	2.5	135
Leaf_BH	power	1	2.5	135
Focused_BH_original	power	7	2.5	135
Yekutieli	power	0	2.5	135
Structured_Holm	power	7	2.5	135
BH	fdp	0.36363636363636365	2.5	135
Leaf_BH	fdp	0	2.5	135
Focused_BH_original	fdp	0.125	2.5	135
Yekutieli	fdp	0	2.5	135
Structured_Holm	fdp	0	2.5	135
BH	power	13	2.5	148
Leaf_BH	power	7	2.5	148
Focused_BH_original	power	12	2.5	148
Yekutieli	power	0	2.5	148
Structured_Holm	power	10	2.5	148
BH	fdp	0.1875	2.5	148
Leaf_BH	fdp	0.125	2.5	148
Focused_BH_original	fdp	0.07692307692307693	2.5	148
Yekutieli	fdp	0	2.5	148
Structured_Holm	fdp	0	2.5	148
BH	power	12	2.5	161
Leaf_BH	power	6	2.5	161
Focused_BH_original	power	10	2.5	161
Yekutieli	power	0	2.5	161
Structured_Holm	power	10	2.5	161
BH	fdp	0.2	2.5	161
Leaf_BH	fdp	0	2.5	161
Focused_BH_original	fdp	0.09090909090909091	2.5	161
Yekutieli	fdp	0	2.5	161
Structured_Holm	fdp	0	2.5	161
BH	power	10	2.5	174
Leaf_BH	power	2	2.5	174
Focused_BH_original	power	10	2.5	174
Yekutieli	power	0	2.5	174
Structured_Holm	power	7	2.5	174
BH	fdp	0.16666666666666666	2.5	174
Leaf_BH	fdp	0	2.5	174
Focused_BH_original	fdp	0.16666666666666666	2.5	174
Yekutieli	fdp	0	2.5	174
Structured_Holm	fdp	0	2.5	174
BH	power	10	2.5	187
Leaf_BH	power	0	2.5	187
Focused_BH_original	power	10	2.5	187
Yekutieli	power	0	2.5	187
Structured_Holm	power	8	2.5	187
BH	fdp	0.09090909090909091	2.5	187
Leaf_BH	fdp	0	2.5	187
Focused_BH_original	fdp	0.09090909090909091	2.5	187
Yekutieli	fdp	0	2.5	187
Structured_Holm	fdp	0	2.5	187
BH	power	13	2.5	200
Leaf_BH	power	3	2.5	200
Focused_BH_original	power	12	2.5	200
Yekutieli	power	0	2.5	200
Structured_Holm	power	8	2.5	200
BH	fdp	0.2777777777777778	2.5	200
Leaf_BH	fdp	0.4	2.5	200
Focused_BH_original	fdp	0.25	2.5	200
Yekutieli	fdp	0	2.5	200
Structured_Holm	fdp	0.1111111111111111	2.5	200
BH	power	11	2.5	213
Leaf_BH	power	0	2.5	213
Focused_BH_original	power	10	2.5	213
Yekutieli	power	0	2.5	213
Structured_Holm	power	8	2.5	213
BH	fdp	0.08333333333333333	2.5	213
Leaf_BH	fdp	0	2.5	213
Focused_BH_original	fdp	0	2.5	213
Yekutieli	fdp	0	2.5	213
Structured_Holm	fdp	0	2.5	213
BH	power	11	2.5	226
Leaf_BH	power	2	2.5	226
Focused_BH_original	power	11	2.5	226
Yekutieli	power	0	2.5	226
Structured_Holm	power	9	2.5	226
BH	fdp	0.21428571428571427	2.5	226
Leaf_BH	fdp	0.5	2.5	226
Focused_BH_original	fdp	0.15384615384615385	2.5	226
Yekutieli	fdp	0	2.5	226
Structured_Holm	fdp	0	2.5	226
BH	power	9	2.5	239
Leaf_BH	power	0	2.5	239
Focused_BH_original	power	9	2.5	239
Yekutieli	power	0	2.5	239
Structured_Holm	power	9	2.5	239
BH	fdp	0	2.5	239
Leaf_BH	fdp	0	2.5	239
Focused_BH_original	fdp	0	2.5	239
Yekutieli	fdp	0	2.5	239
Structured_Holm	fdp	0	2.5	239
BH	power	14	3	2
Leaf_BH	power	8	3	2
Focused_BH_original	power	13	3	2
Yekutieli	power	0	3	2
Structured_Holm	power	11	3	2
BH	fdp	0	3	2
Leaf_BH	fdp	0	3	2
Focused_BH_original	fdp	0	3	2
Yekutieli	fdp	0	3	2
Structured_Holm	fdp	0	3	2
BH	power	16	3	15
Leaf_BH	power	10	3	15
Focused_BH_original	power	14	3	15
Yekutieli	power	0	3	15
Structured_Holm	power	10	3	15
BH	fdp	0.1111111111111111	3	15
Leaf_BH	fdp	0	3	15
Focused_BH_original	fdp	0	3	15
Yekutieli	fdp	0	3	15
Structured_Holm	fdp	0	3	15
BH	power	21	3	28
Leaf_BH	power	16	3	28
Focused_BH_original	power	18	3	28
Yekutieli	power	0	3	28
Structured_Holm	power	12	3	28
BH	fdp	0.19230769230769232	3	28
