method	metric	value	signal_strength	rep
Yekutieli	power	0	1.5	85
Structured_Holm	power	2	1.5	85
BH	fdp	0.2	1.5	85
Leaf_BH	fdp	1	1.5	85
Focused_BH_original	fdp	0.25	1.5	85
Yekutieli	fdp	0	1.5	85
Structured_Holm	fdp	0	1.5	85
BH	power	2	1.5	98
Leaf_BH	power	0	1.5	98
Focused_BH_original	power	2	1.5	98
Yekutieli	power	0	1.5	98
Structured_Holm	power	2	1.5	98
BH	fdp	0	1.5	98
Leaf_BH	fdp	0	1.5	98
Focused_BH_original	fdp	0	1.5	98
Yekutieli	fdp	0	1.5	98
Structured_Holm	fdp	0	1.5	98
BH	power	3	1.5	111
Leaf_BH	power	0	1.5	111
Focused_BH_original	power	3	1.5	111
Yekutieli	power	0	1.5	111
Structured_Holm	power	3	1.5	111
BH	fdp	0	1.5	111
Leaf_BH	fdp	0	1.5	111
Focused_BH_original	fdp	0	1.5	111
Yekutieli	fdp	0	1.5	111
Structured_Holm	fdp	0	1.5	111
BH	power	3	1.5	124
Leaf_BH	power	0	1.5	124
Focused_BH_original	power	3	1.5	124
Yekutieli	power	5	1.5	124
Structured_Holm	power	2	1.5	124
BH	fdp	0	1.5	124
Leaf_BH	fdp	0	1.5	124
Focused_BH_original	fdp	0	1.5	124
Yekutieli	fdp	0	1.5	124
Structured_Holm	fdp	0	1.5	124
BH	power	4	1.5	137
Leaf_BH	power	0	1.5	137
Focused_BH_original	power	4	1.5	137
Yekutieli	power	0	1.5	137
Structured_Holm	power	3	1.5	137
BH	fdp	0	1.5	137
Leaf_BH	fdp	0	1.5	137
Focused_BH_original	fdp	0	1.5	137
Yekutieli	fdp	0	1.5	137
Structured_Holm	fdp	0	1.5	137
BH	power	4	1.5	150
Leaf_BH	power	0	1.5	150
Focused_BH_original	power	4	1.5	150
Yekutieli	power	0	1.5	150
Structured_Holm	power	2	1.5	150
BH	fdp	0.2	1.5	150
Leaf_BH	fdp	0	1.5	150
Focused_BH_original	fdp	0.2	1.5	150
Yekutieli	fdp	0	1.5	150
Structured_Holm	fdp	0	1.5	150
BH	power	2	1.5	163
Leaf_BH	power	0	1.5	163
Focused_BH_original	power	2	1.5	163
Yekutieli	power	0	1.5	163
Structured_Holm	power	2	1.5	163
BH	fdp	0.3333333333333333	1.5	163
Leaf_BH	fdp	1	1.5	163
Focused_BH_original	fdp	0.3333333333333333	1.5	163
Yekutieli	fdp	0	1.5	163
Structured_Holm	fdp	0	1.5	163
BH	power	4	1.5	176
Leaf_BH	power	0	1.5	176
Focused_BH_original	power	4	1.5	176
Yekutieli	power	0	1.5	176
Structured_Holm	power	3	1.5	176
BH	fdp	0	1.5	176
Leaf_BH	fdp	0	1.5	176
Focused_BH_original	fdp	0	1.5	176
Yekutieli	fdp	0	1.5	176
Structured_Holm	fdp	0	1.5	176
BH	power	2	1.5	189
Leaf_BH	power	1	1.5	189
Focused_BH_original	power	2	1.5	189
Yekutieli	power	0	1.5	189
Structured_Holm	power	2	1.5	189
BH	fdp	0.3333333333333333	1.5	189
Leaf_BH	fdp	0	1.5	189
Focused_BH_original	fdp	0	1.5	189
Yekutieli	fdp	0	1.5	189
Structured_Holm	fdp	0	1.5	189
BH	power	5	1.5	202
Leaf_BH	power	0	1.5	202
Focused_BH_original	power	5	1.5	202
Yekutieli	power	0	1.5	202
Structured_Holm	power	3	1.5	202
BH	fdp	0	1.5	202
Leaf_BH	fdp	0	1.5	202
Focused_BH_original	fdp	0	1.5	202
Yekutieli	fdp	0	1.5	202
Structured_Holm	fdp	0	1.5	202
BH	power	3	1.5	215
Leaf_BH	power	0	1.5	215
Focused_BH_original	power	3	1.5	215
Yekutieli	power	0	1.5	215
Structured_Holm	power	1	1.5	215
BH	fdp	0.25	1.5	215
Leaf_BH	fdp	1	1.5	215
Focused_BH_original	fdp	0.25	1.5	215
Yekutieli	fdp	0	1.5	215
Structured_Holm	fdp	0.5	1.5	215
BH	power	5	1.5	228
Leaf_BH	power	0	1.5	228
Focused_BH_original	power	5	1.5	228
Yekutieli	power	0	1.5	228
Structured_Holm	power	4	1.5	228
BH	fdp	0.2857142857142857	1.5	228
Leaf_BH	fdp	0	1.5	228
Focused_BH_original	fdp	0.2857142857142857	1.5	228
Yekutieli	fdp	0	1.5	228
Structured_Holm	fdp	0	1.5	228
BH	power	5	1.5	241
Leaf_BH	power	1	1.5	241
Focused_BH_original	power	4	1.5	241
Yekutieli	power	0	1.5	241
Structured_Holm	power	3	1.5	241
BH	fdp	0.2857142857142857	1.5	241
Leaf_BH	fdp	0.5	1.5	241
Focused_BH_original	fdp	0.2	1.5	241
Yekutieli	fdp	0	1.5	241
Structured_Holm	fdp	0.25	1.5	241
BH	power	5	2	4
Leaf_BH	power	0	2	4
Focused_BH_original	power	5	2	4
Yekutieli	power	12	2	4
Structured_Holm	power	5	2	4
BH	fdp	0	2	4
Leaf_BH	fdp	0	2	4
Focused_BH_original	fdp	0	2	4
Yekutieli	fdp	0	2	4
Structured_Holm	fdp	0	2	4
BH	power	6	2	17
Leaf_BH	power	0	2	17
Focused_BH_original	power	5	2	17
Yekutieli	power	0	2	17
Structured_Holm	power	5	2	17
BH	fdp	0.3333333333333333	2	17
Leaf_BH	fdp	0	2	17
Focused_BH_original	fdp	0.375	2	17
Yekutieli	fdp	0	2	17
Structured_Holm	fdp	0	2	17
BH	power	8	2	30
Leaf_BH	power	2	2	30
Focused_BH_original	power	5	2	30
Yekutieli	power	19	2	30
Structured_Holm	power	5	2	30
BH	fdp	0.2727272727272727	2	30
Leaf_BH	fdp	0	2	30
Focused_BH_original	fdp	0.16666666666666666	2	30
Yekutieli	fdp	0	2	30
Structured_Holm	fdp	0	2	30
BH	power	5	2	43
Leaf_BH	power	0	2	43
Focused_BH_original	power	5	2	43
Yekutieli	power	0	2	43
Structured_Holm	power	4	2	43
BH	fdp	0	2	43
Leaf_BH	fdp	0	2	43
Focused_BH_original	fdp	0	2	43
Yekutieli	fdp	0	2	43
Structured_Holm	fdp	0	2	43
BH	power	5	2	56
Leaf_BH	power	0	2	56
Focused_BH_original	power	5	2	56
Yekutieli	power	0	2	56
Structured_Holm	power	5	2	56
BH	fdp	0.16666666666666666	2	56
Leaf_BH	fdp	0	2	56
Focused_BH_original	fdp	0.16666666666666666	2	56
Yekutieli	fdp	0	2	56
Structured_Holm	fdp	0	2	56
BH	power	5	2	69
Leaf_BH	power	1	2	69
Focused_BH_original	power	5	2	69
Yekutieli	power	0	2	69
Structured_Holm	power	4	2	69
BH	fdp	0.2857142857142857	2	69
Leaf_BH	fdp	0	2	69
Focused_BH_original	fdp	0.16666666666666666	2	69
Yekutieli	fdp	0	2	69
Structured_Holm	fdp	0	2	69
BH	power	5	2	82
Leaf_BH	power	0	2	82
Focused_BH_original	power	5	2	82
Yekutieli	power	0	2	82
Structured_Holm	power	5	2	82
BH	fdp	0.2857142857142857	2	82
Leaf_BH	fdp	0	2	82
Focused_BH_original	fdp	0.16666666666666666	2	82
Yekutieli	fdp	0	2	82
Structured_Holm	fdp	0	2	82
BH	power	6	2	95
Leaf_BH	power	3	2	95
Focused_BH_original	power	6	2	95
Yekutieli	power	0	2	95
Structured_Holm	power	5	2	95
BH	fdp	0.14285714285714285	2	95
Leaf_BH	fdp	0.25	2	95
Focused_BH_original	fdp	0.14285714285714285	2	95
Yekutieli	fdp	0	2	95
Structured_Holm	fdp	0	2	95
BH	power	5	2	108
Leaf_BH	power	1	2	108
Focused_BH_original	power	5	2	108
Yekutieli	power	19	2	108
Structured_Holm	power	5	2	108
BH	fdp	0	2	108
Leaf_BH	fdp	0	2	108
Focused_BH_original	fdp	0	2	108
Yekutieli	fdp	0	2	108
Structured_Holm	fdp	0	2	108
BH	power	5	2	121
Leaf_BH	power	2	2	121
Focused_BH_original	power	5	2	121
Yekutieli	power	18	2	121
Structured_Holm	power	5	2	121
BH	fdp	0.2857142857142857	2	121
Leaf_BH	fdp	0.5	2	121
Focused_BH_original	fdp	0.2857142857142857	2	121
Yekutieli	fdp	0	2	121
Structured_Holm	fdp	0	2	121
BH	power	6	2	134
Leaf_BH	power	2	2	134
Focused_BH_original	power	6	2	134
Yekutieli	power	0	2	134
Structured_Holm	power	6	2	134
BH	fdp	0.14285714285714285	2	134
Leaf_BH	fdp	0.3333333333333333	2	134
Focused_BH_original	fdp	0.14285714285714285	2	134
Yekutieli	fdp	0	2	134
Structured_Holm	fdp	0	2	134
BH	power	5	2	147
Leaf_BH	power	0	2	147
Focused_BH_original	power	5	2	147
Yekutieli	power	0	2	147
Structured_Holm	power	5	2	147
BH	fdp	0	2	147
Leaf_BH	fdp	0	2	147
Focused_BH_original	fdp	0	2	147
Yekutieli	fdp	0	2	147
Structured_Holm	fdp	0	2	147
BH	power	6	2	160
Leaf_BH	power	1	2	160
Focused_BH_original	power	5	2	160
Yekutieli	power	0	2	160
Structured_Holm	power	5	2	160
BH	fdp	0	2	160
Leaf_BH	fdp	0	2	160
Focused_BH_original	fdp	0	2	160
Yekutieli	fdp	0	2	160
Structured_Holm	fdp	0	2	160
BH	power	5	2	173
Leaf_BH	power	0	2	173
Focused_BH_original	power	5	2	173
Yekutieli	power	13	2	173
Structured_Holm	power	5	2	173
BH	fdp	0	2	173
Leaf_BH	fdp	0	2	173
Focused_BH_original	fdp	0	2	173
Yekutieli	fdp	0	2	173
Structured_Holm	fdp	0	2	173
BH	power	4	2	186
Leaf_BH	power	0	2	186
Focused_BH_original	power	4	2	186
Yekutieli	power	0	2	186
Structured_Holm	power	4	2	186
BH	fdp	0	2	186
Leaf_BH	fdp	0	2	186
Focused_BH_original	fdp	0	2	186
Yekutieli	fdp	0	2	186
Structured_Holm	fdp	0	2	186
BH	power	5	2	199
Leaf_BH	power	1	2	199
Focused_BH_original	power	5	2	199
Yekutieli	power	13	2	199
Structured_Holm	power	5	2	199
BH	fdp	0.16666666666666666	2	199
Leaf_BH	fdp	0.5	2	199
Focused_BH_original	fdp	0.16666666666666666	2	199
Yekutieli	fdp	0	2	199
Structured_Holm	fdp	0	2	199
BH	power	6	2	212
Leaf_BH	power	4	2	212
Focused_BH_original	power	6	2	212
Yekutieli	power	14	2	212
Structured_Holm	power	5	2	212
BH	fdp	0.3333333333333333	2	212
Leaf_BH	fdp	0.2	2	212
Focused_BH_original	fdp	0.14285714285714285	2	212
Yekutieli	fdp	0	2	212
Structured_Holm	fdp	0	2	212
BH	power	5	2	225
Leaf_BH	power	1	2	225
Focused_BH_original	power	5	2	225
Yekutieli	power	0	2	225
Structured_Holm	power	4	2	225
BH	fdp	0	2	225
Leaf_BH	fdp	0	2	225
Focused_BH_original	fdp	0	2	225
Yekutieli	fdp	0	2	225
Structured_Holm	fdp	0	2	225
BH	power	4	2	238
Leaf_BH	power	0	2	238
Focused_BH_original	power	4	2	238
Yekutieli	power	0	2	238
Structured_Holm	power	4	2	238
BH	fdp	0	2	238
Leaf_BH	fdp	0	2	238
Focused_BH_original	fdp	0	2	238
Yekutieli	fdp	0	2	238
Structured_Holm	fdp	0	2	238
BH	power	5	2.5	1
Leaf_BH	power	3	2.5	1
Focused_BH_original	power	5	2.5	1
Yekutieli	power	0	2.5	1
Structured_Holm	power	5	2.5	1
BH	fdp	0.16666666666666666	2.5	1
Leaf_BH	fdp	0	2.5	1
Focused_BH_original	fdp	0	2.5	1
Yekutieli	fdp	0	2.5	1
Structured_Holm	fdp	0	2.5	1
BH	power	5	2.5	14
Leaf_BH	power	3	2.5	14
Focused_BH_original	power	5	2.5	14
Yekutieli	power	26	2.5	14
Structured_Holm	power	5	2.5	14
BH	fdp	0.2857142857142857	2.5	14
Leaf_BH	fdp	0	2.5	14
Focused_BH_original	fdp	0.2857142857142857	2.5	14
Yekutieli	fdp	0.07142857142857142	2.5	14
Structured_Holm	fdp	0.16666666666666666	2.5	14
BH	power	10	2.5	27
Leaf_BH	power	5	2.5	27
Focused_BH_original	power	7	2.5	27
Yekutieli	power	26	2.5	27
Structured_Holm	power	5	2.5	27
BH	fdp	0.23076923076923078	2.5	27
Leaf_BH	fdp	0.2857142857142857	2.5	27
Focused_BH_original	fdp	0.2222222222222222	2.5	27
Yekutieli	fdp	0	2.5	27
Structured_Holm	fdp	0	2.5	27
BH	power	6	2.5	40
Leaf_BH	power	0	2.5	40
Focused_BH_original	power	5	2.5	40
Yekutieli	power	0	2.5	40
Structured_Holm	power	5	2.5	40
BH	fdp	0	2.5	40
Leaf_BH	fdp	0	2.5	40
Focused_BH_original	fdp	0	2.5	40
Yekutieli	fdp	0	2.5	40
Structured_Holm	fdp	0	2.5	40
BH	power	6	2.5	53
Leaf_BH	power	5	2.5	53
Focused_BH_original	power	6	2.5	53
Yekutieli	power	0	2.5	53
Structured_Holm	power	5	2.5	53
BH	fdp	0	2.5	53
Leaf_BH	fdp	0	2.5	53
Focused_BH_original	fdp	0	2.5	53
Yekutieli	fdp	0	2.5	53
Structured_Holm	fdp	0	2.5	53
BH	power	6	2.5	66
Leaf_BH	power	1	2.5	66
Focused_BH_original	power	6	2.5	66
Yekutieli	power	0	2.5	66
Structured_Holm	power	5	2.5	66
BH	fdp	0.14285714285714285	2.5	66
Leaf_BH	fdp	0	2.5	66
Focused_BH_original	fdp	0.14285714285714285	2.5	66
Yekutieli	fdp	0	2.5	66
Structured_Holm	fdp	0	2.5	66
BH	power	5	2.5	79
Leaf_BH	power	1	2.5	79
Focused_BH_original	power	5	2.5	79
Yekutieli	power	25	2.5	79
Structured_Holm	power	5	2.5	79
BH	fdp	0	2.5	79
Leaf_BH	fdp	0	2.5	79
Focused_BH_original	fdp	0	2.5	79
Yekutieli	fdp	0	2.5	79
Structured_Holm	fdp	0	2.5	79
BH	power	8	2.5	92
Leaf_BH	power	6	2.5	92
Focused_BH_original	power	8	2.5	92
Yekutieli	power	25	2.5	92
Structured_Holm	power	6	2.5	92
BH	fdp	0.2727272727272727	2.5	92
Leaf_BH	fdp	0.25	2.5	92
Focused_BH_original	fdp	0.2	2.5	92
Yekutieli	fdp	0	2.5	92
Structured_Holm	fdp	0	2.5	92
BH	power	10	2.5	105
Leaf_BH	power	9	2.5	105
Focused_BH_original	power	10	2.5	105
Yekutieli	power	0	2.5	105
Structured_Holm	power	6	2.5	105
BH	fdp	0.16666666666666666	2.5	105
Leaf_BH	fdp	0	2.5	105
Focused_BH_original	fdp	0	2.5	105
Yekutieli	fdp	0	2.5	105
Structured_Holm	fdp	0	2.5	105
BH	power	7	2.5	118
Leaf_BH	power	4	2.5	118
Focused_BH_original	power	6	2.5	118
Yekutieli	power	23	2.5	118
Structured_Holm	power	6	2.5	118
BH	fdp	0	2.5	118
Leaf_BH	fdp	0	2.5	118
Focused_BH_original	fdp	0	2.5	118
Yekutieli	fdp	0	2.5	118
Structured_Holm	fdp	0	2.5	118
BH	power	5	2.5	131
Leaf_BH	power	0	2.5	131
Focused_BH_original	power	5	2.5	131
Yekutieli	power	28	2.5	131
Structured_Holm	power	5	2.5	131
BH	fdp	0	2.5	131
Leaf_BH	fdp	0	2.5	131
Focused_BH_original	fdp	0	2.5	131
Yekutieli	fdp	0	2.5	131
Structured_Holm	fdp	0	2.5	131
BH	power	6	2.5	144
Leaf_BH	power	0	2.5	144
Focused_BH_original	power	6	2.5	144
Yekutieli	power	0	2.5	144
Structured_Holm	power	5	2.5	144
BH	fdp	0.3333333333333333	2.5	144
Leaf_BH	fdp	0	2.5	144
Focused_BH_original	fdp	0.14285714285714285	2.5	144
Yekutieli	fdp	0	2.5	144
Structured_Holm	fdp	0	2.5	144
BH	power	6	2.5	157
Leaf_BH	power	6	2.5	157
Focused_BH_original	power	6	2.5	157
Yekutieli	power	26	2.5	157
Structured_Holm	power	6	2.5	157
BH	fdp	0.25	2.5	157
Leaf_BH	fdp	0.14285714285714285	2.5	157
Focused_BH_original	fdp	0.14285714285714285	2.5	157
Yekutieli	fdp	0	2.5	157
Structured_Holm	fdp	0.14285714285714285	2.5	157
BH	power	9	2.5	170
Leaf_BH	power	7	2.5	170
Focused_BH_original	power	8	2.5	170
Yekutieli	power	19	2.5	170
Structured_Holm	power	5	2.5	170
BH	fdp	0.1	2.5	170
Leaf_BH	fdp	0.125	2.5	170
Focused_BH_original	fdp	0.1111111111111111	2.5	170
Yekutieli	fdp	0	2.5	170
Structured_Holm	fdp	0	2.5	170
BH	power	5	2.5	183
Leaf_BH	power	1	2.5	183
Focused_BH_original	power	5	2.5	183
Yekutieli	power	0	2.5	183
Structured_Holm	power	5	2.5	183
BH	fdp	0.16666666666666666	2.5	183
Leaf_BH	fdp	0.5	2.5	183
Focused_BH_original	fdp	0.16666666666666666	2.5	183
Yekutieli	fdp	0	2.5	183
Structured_Holm	fdp	0	2.5	183
BH	power	7	2.5	196
Leaf_BH	power	3	2.5	196
Focused_BH_original	power	6	2.5	196
Yekutieli	power	16	2.5	196
Structured_Holm	power	5	2.5	196
BH	fdp	0.125	2.5	196
Leaf_BH	fdp	0.25	2.5	196
Focused_BH_original	fdp	0.14285714285714285	2.5	196
Yekutieli	fdp	0	2.5	196
Structured_Holm	fdp	0	2.5	196
BH	power	8	2.5	209
Leaf_BH	power	8	2.5	209
Focused_BH_original	power	8	2.5	209
Yekutieli	power	0	2.5	209
Structured_Holm	power	7	2.5	209
BH	fdp	0.2	2.5	209
Leaf_BH	fdp	0.1111111111111111	2.5	209
Focused_BH_original	fdp	0.2	2.5	209
Yekutieli	fdp	0	2.5	209
Structured_Holm	fdp	0	2.5	209
BH	power	8	2.5	222
Leaf_BH	power	7	2.5	222
Focused_BH_original	power	7	2.5	222
Yekutieli	power	20	2.5	222
Structured_Holm	power	6	2.5	222
BH	fdp	0.2	2.5	222
Leaf_BH	fdp	0.125	2.5	222
Focused_BH_original	fdp	0.125	2.5	222
Yekutieli	fdp	0	2.5	222
Structured_Holm	fdp	0	2.5	222
BH	power	6	2.5	235
Leaf_BH	power	0	2.5	235
Focused_BH_original	power	5	2.5	235
Yekutieli	power	18	2.5	235
Structured_Holm	power	5	2.5	235
BH	fdp	0	2.5	235
Leaf_BH	fdp	0	2.5	235
Focused_BH_original	fdp	0	2.5	235
Yekutieli	fdp	0	2.5	235
Structured_Holm	fdp	0	2.5	235
BH	power	6	2.5	248
Leaf_BH	power	0	2.5	248
Focused_BH_original	power	6	2.5	248
Yekutieli	power	23	2.5	248
Structured_Holm	power	5	2.5	248
BH	fdp	0.14285714285714285	2.5	248
Leaf_BH	fdp	0	2.5	248
Focused_BH_original	fdp	0.14285714285714285	2.5	248
Yekutieli	fdp	0	2.5	248
Structured_Holm	fdp	0	2.5	248
BH	power	9	3	11
Leaf_BH	power	9	3	11
Focused_BH_original	power	9	3	11
Yekutieli	power	38	3	11
Structured_Holm	power	8	3	11
BH	fdp	0.1	3	11
Leaf_BH	fdp	0.1	3	11
Focused_BH_original	fdp	0	3	11
Yekutieli	fdp	0	3	11
Structured_Holm	fdp	0	3	11
BH	power	12	3	24
Leaf_BH	power	12	3	24
Focused_BH_original	power	12	3	24
Yekutieli	power	36	3	24
Structured_Holm	power	8	3	24
BH	fdp	0.25	3	24
Leaf_BH	fdp	0.07692307692307693	3	24
Focused_BH_original	fdp	0.14285714285714285	3	24
Yekutieli	fdp	0	3	24
Structured_Holm	fdp	0.1111111111111111	3	24
BH	power	13	3	37
Leaf_BH	power	13	3	37
Focused_BH_original	power	13	3	37
Yekutieli	power	29	3	37
Structured_Holm	power	5	3	37
