method	metric	value	signal_strength	rep
Yekutieli	fdp	0	1	89
Structured_Holm	fdp	0	1	89
BH	power	1	1	102
Leaf_BH	power	0	1	102
Focused_BH_original	power	1	1	102
Yekutieli	power	0	1	102
Structured_Holm	power	1	1	102
BH	fdp	0	1	102
Leaf_BH	fdp	0	1	102
Focused_BH_original	fdp	0	1	102
Yekutieli	fdp	0	1	102
Structured_Holm	fdp	0	1	102
BH	power	1	1	115
Leaf_BH	power	0	1	115
Focused_BH_original	power	1	1	115
Yekutieli	power	0	1	115
Structured_Holm	power	1	1	115
BH	fdp	0	1	115
Leaf_BH	fdp	0	1	115
Focused_BH_original	fdp	0	1	115
Yekutieli	fdp	0	1	115
Structured_Holm	fdp	0	1	115
BH	power	1	1	128
Leaf_BH	power	0	1	128
Focused_BH_original	power	1	1	128
Yekutieli	power	0	1	128
Structured_Holm	power	1	1	128
BH	fdp	0	1	128
Leaf_BH	fdp	0	1	128
Focused_BH_original	fdp	0	1	128
Yekutieli	fdp	0	1	128
Structured_Holm	fdp	0	1	128
BH	power	1	1	141
Leaf_BH	power	0	1	141
Focused_BH_original	power	1	1	141
Yekutieli	power	0	1	141
Structured_Holm	power	1	1	141
BH	fdp	0.5	1	141
Leaf_BH	fdp	1	1	141
Focused_BH_original	fdp	0.5	1	141
Yekutieli	fdp	0	1	141
Structured_Holm	fdp	0.5	1	141
BH	power	1	1	154
Leaf_BH	power	0	1	154
Focused_BH_original	power	1	1	154
Yekutieli	power	0	1	154
Structured_Holm	power	1	1	154
BH	fdp	0	1	154
Leaf_BH	fdp	0	1	154
Focused_BH_original	fdp	0	1	154
Yekutieli	fdp	0	1	154
Structured_Holm	fdp	0	1	154
BH	power	1	1	167
Leaf_BH	power	0	1	167
Focused_BH_original	power	1	1	167
Yekutieli	power	0	1	167
Structured_Holm	power	1	1	167
BH	fdp	0	1	167
Leaf_BH	fdp	0	1	167
Focused_BH_original	fdp	0	1	167
Yekutieli	fdp	0	1	167
Structured_Holm	fdp	0	1	167
BH	power	1	1	180
Leaf_BH	power	0	1	180
Focused_BH_original	power	1	1	180
Yekutieli	power	0	1	180
Structured_Holm	power	1	1	180
BH	fdp	0	1	180
Leaf_BH	fdp	0	1	180
Focused_BH_original	fdp	0	1	180
Yekutieli	fdp	0	1	180
Structured_Holm	fdp	0	1	180
BH	power	0	1	193
Leaf_BH	power	0	1	193
Focused_BH_original	power	0	1	193
Yekutieli	power	0	1	193
Structured_Holm	power	0	1	193
BH	fdp	0	1	193
Leaf_BH	fdp	0	1	193
Focused_BH_original	fdp	0	1	193
Yekutieli	fdp	0	1	193
Structured_Holm	fdp	0	1	193
BH	power	1	1	206
Leaf_BH	power	0	1	206
Focused_BH_original	power	1	1	206
Yekutieli	power	0	1	206
Structured_Holm	power	1	1	206
BH	fdp	0	1	206
Leaf_BH	fdp	0	1	206
Focused_BH_original	fdp	0	1	206
Yekutieli	fdp	0	1	206
Structured_Holm	fdp	0	1	206
BH	power	1	1	219
Leaf_BH	power	0	1	219
Focused_BH_original	power	1	1	219
Yekutieli	power	0	1	219
Structured_Holm	power	1	1	219
BH	fdp	0	1	219
Leaf_BH	fdp	0	1	219
Focused_BH_original	fdp	0	1	219
Yekutieli	fdp	0	1	219
Structured_Holm	fdp	0	1	219
BH	power	1	1	232
Leaf_BH	power	0	1	232
Focused_BH_original	power	1	1	232
Yekutieli	power	0	1	232
Structured_Holm	power	1	1	232
BH	fdp	0	1	232
Leaf_BH	fdp	0	1	232
Focused_BH_original	fdp	0	1	232
Yekutieli	fdp	0	1	232
Structured_Holm	fdp	0	1	232
BH	power	2	1	245
Leaf_BH	power	0	1	245
Focused_BH_original	power	2	1	245
Yekutieli	power	0	1	245
Structured_Holm	power	2	1	245
BH	fdp	0	1	245
Leaf_BH	fdp	0	1	245
Focused_BH_original	fdp	0	1	245
Yekutieli	fdp	0	1	245
Structured_Holm	fdp	0	1	245
BH	power	4	1.5	8
Leaf_BH	power	0	1.5	8
Focused_BH_original	power	4	1.5	8
Yekutieli	power	0	1.5	8
Structured_Holm	power	4	1.5	8
BH	fdp	0.2	1.5	8
Leaf_BH	fdp	0	1.5	8
Focused_BH_original	fdp	0.2	1.5	8
Yekutieli	fdp	0	1.5	8
Structured_Holm	fdp	0	1.5	8
BH	power	3	1.5	21
Leaf_BH	power	0	1.5	21
Focused_BH_original	power	3	1.5	21
Yekutieli	power	0	1.5	21
Structured_Holm	power	3	1.5	21
BH	fdp	0.25	1.5	21
Leaf_BH	fdp	0	1.5	21
Focused_BH_original	fdp	0.25	1.5	21
Yekutieli	fdp	0	1.5	21
Structured_Holm	fdp	0	1.5	21
BH	power	4	1.5	34
Leaf_BH	power	0	1.5	34
Focused_BH_original	power	4	1.5	34
Yekutieli	power	0	1.5	34
Structured_Holm	power	2	1.5	34
BH	fdp	0.2	1.5	34
Leaf_BH	fdp	0	1.5	34
Focused_BH_original	fdp	0.2	1.5	34
Yekutieli	fdp	0	1.5	34
Structured_Holm	fdp	0	1.5	34
BH	power	4	1.5	47
Leaf_BH	power	0	1.5	47
Focused_BH_original	power	4	1.5	47
Yekutieli	power	0	1.5	47
Structured_Holm	power	3	1.5	47
BH	fdp	0	1.5	47
Leaf_BH	fdp	0	1.5	47
Focused_BH_original	fdp	0	1.5	47
Yekutieli	fdp	0	1.5	47
Structured_Holm	fdp	0	1.5	47
BH	power	4	1.5	60
Leaf_BH	power	0	1.5	60
Focused_BH_original	power	4	1.5	60
Yekutieli	power	0	1.5	60
Structured_Holm	power	3	1.5	60
BH	fdp	0	1.5	60
Leaf_BH	fdp	0	1.5	60
Focused_BH_original	fdp	0	1.5	60
Yekutieli	fdp	0	1.5	60
Structured_Holm	fdp	0	1.5	60
BH	power	1	1.5	73
Leaf_BH	power	0	1.5	73
Focused_BH_original	power	1	1.5	73
Yekutieli	power	0	1.5	73
Structured_Holm	power	1	1.5	73
BH	fdp	0.6666666666666666	1.5	73
Leaf_BH	fdp	1	1.5	73
Focused_BH_original	fdp	0.6666666666666666	1.5	73
Yekutieli	fdp	0	1.5	73
Structured_Holm	fdp	0.5	1.5	73
BH	power	4	1.5	86
Leaf_BH	power	0	1.5	86
Focused_BH_original	power	4	1.5	86
Yekutieli	power	12	1.5	86
Structured_Holm	power	3	1.5	86
BH	fdp	0	1.5	86
Leaf_BH	fdp	0	1.5	86
Focused_BH_original	fdp	0	1.5	86
Yekutieli	fdp	0	1.5	86
Structured_Holm	fdp	0	1.5	86
BH	power	2	1.5	99
Leaf_BH	power	0	1.5	99
Focused_BH_original	power	2	1.5	99
Yekutieli	power	0	1.5	99
Structured_Holm	power	1	1.5	99
BH	fdp	0	1.5	99
Leaf_BH	fdp	0	1.5	99
Focused_BH_original	fdp	0	1.5	99
Yekutieli	fdp	0	1.5	99
Structured_Holm	fdp	0	1.5	99
BH	power	4	1.5	112
Leaf_BH	power	0	1.5	112
Focused_BH_original	power	4	1.5	112
Yekutieli	power	0	1.5	112
Structured_Holm	power	3	1.5	112
BH	fdp	0	1.5	112
Leaf_BH	fdp	0	1.5	112
Focused_BH_original	fdp	0	1.5	112
Yekutieli	fdp	0	1.5	112
Structured_Holm	fdp	0	1.5	112
BH	power	5	1.5	125
Leaf_BH	power	0	1.5	125
Focused_BH_original	power	5	1.5	125
Yekutieli	power	0	1.5	125
Structured_Holm	power	4	1.5	125
BH	fdp	0.16666666666666666	1.5	125
Leaf_BH	fdp	0	1.5	125
Focused_BH_original	fdp	0.16666666666666666	1.5	125
Yekutieli	fdp	0	1.5	125
Structured_Holm	fdp	0	1.5	125
BH	power	3	1.5	138
Leaf_BH	power	0	1.5	138
Focused_BH_original	power	1	1.5	138
Yekutieli	power	0	1.5	138
Structured_Holm	power	1	1.5	138
BH	fdp	0	1.5	138
Leaf_BH	fdp	0	1.5	138
Focused_BH_original	fdp	0	1.5	138
Yekutieli	fdp	0	1.5	138
Structured_Holm	fdp	0	1.5	138
BH	power	3	1.5	151
Leaf_BH	power	0	1.5	151
Focused_BH_original	power	3	1.5	151
Yekutieli	power	0	1.5	151
Structured_Holm	power	3	1.5	151
BH	fdp	0.5	1.5	151
Leaf_BH	fdp	1	1.5	151
Focused_BH_original	fdp	0.25	1.5	151
Yekutieli	fdp	0	1.5	151
Structured_Holm	fdp	0.25	1.5	151
BH	power	4	1.5	164
Leaf_BH	power	1	1.5	164
Focused_BH_original	power	4	1.5	164
Yekutieli	power	0	1.5	164
Structured_Holm	power	3	1.5	164
BH	fdp	0	1.5	164
Leaf_BH	fdp	0	1.5	164
Focused_BH_original	fdp	0	1.5	164
Yekutieli	fdp	0	1.5	164
Structured_Holm	fdp	0	1.5	164
BH	power	2	1.5	177
Leaf_BH	power	0	1.5	177
Focused_BH_original	power	2	1.5	177
Yekutieli	power	0	1.5	177
Structured_Holm	power	2	1.5	177
BH	fdp	0	1.5	177
Leaf_BH	fdp	0	1.5	177
Focused_BH_original	fdp	0	1.5	177
Yekutieli	fdp	0	1.5	177
Structured_Holm	fdp	0	1.5	177
BH	power	3	1.5	190
Leaf_BH	power	0	1.5	190
Focused_BH_original	power	3	1.5	190
Yekutieli	power	0	1.5	190
Structured_Holm	power	2	1.5	190
BH	fdp	0	1.5	190
Leaf_BH	fdp	0	1.5	190
Focused_BH_original	fdp	0	1.5	190
Yekutieli	fdp	0	1.5	190
Structured_Holm	fdp	0	1.5	190
BH	power	4	1.5	203
Leaf_BH	power	0	1.5	203
Focused_BH_original	power	4	1.5	203
Yekutieli	power	0	1.5	203
Structured_Holm	power	4	1.5	203
BH	fdp	0	1.5	203
Leaf_BH	fdp	0	1.5	203
Focused_BH_original	fdp	0	1.5	203
Yekutieli	fdp	0	1.5	203
Structured_Holm	fdp	0	1.5	203
BH	power	3	1.5	216
Leaf_BH	power	1	1.5	216
Focused_BH_original	power	1	1.5	216
Yekutieli	power	0	1.5	216
Structured_Holm	power	1	1.5	216
BH	fdp	0	1.5	216
Leaf_BH	fdp	0	1.5	216
Focused_BH_original	fdp	0	1.5	216
Yekutieli	fdp	0	1.5	216
Structured_Holm	fdp	0	1.5	216
BH	power	4	1.5	229
Leaf_BH	power	0	1.5	229
Focused_BH_original	power	4	1.5	229
Yekutieli	power	9	1.5	229
Structured_Holm	power	3	1.5	229
BH	fdp	0.2	1.5	229
Leaf_BH	fdp	0	1.5	229
Focused_BH_original	fdp	0.2	1.5	229
Yekutieli	fdp	0	1.5	229
Structured_Holm	fdp	0	1.5	229
BH	power	5	1.5	242
Leaf_BH	power	0	1.5	242
Focused_BH_original	power	5	1.5	242
Yekutieli	power	0	1.5	242
Structured_Holm	power	4	1.5	242
BH	fdp	0	1.5	242
Leaf_BH	fdp	0	1.5	242
Focused_BH_original	fdp	0	1.5	242
Yekutieli	fdp	0	1.5	242
Structured_Holm	fdp	0	1.5	242
BH	power	5	2	5
Leaf_BH	power	0	2	5
Focused_BH_original	power	5	2	5
Yekutieli	power	0	2	5
Structured_Holm	power	5	2	5
BH	fdp	0.2857142857142857	2	5
Leaf_BH	fdp	1	2	5
Focused_BH_original	fdp	0.2857142857142857	2	5
Yekutieli	fdp	0	2	5
Structured_Holm	fdp	0	2	5
BH	power	5	2	18
Leaf_BH	power	1	2	18
Focused_BH_original	power	5	2	18
Yekutieli	power	0	2	18
Structured_Holm	power	5	2	18
BH	fdp	0	2	18
Leaf_BH	fdp	0	2	18
Focused_BH_original	fdp	0	2	18
Yekutieli	fdp	0	2	18
Structured_Holm	fdp	0	2	18
BH	power	5	2	31
Leaf_BH	power	0	2	31
Focused_BH_original	power	5	2	31
Yekutieli	power	0	2	31
Structured_Holm	power	5	2	31
BH	fdp	0	2	31
Leaf_BH	fdp	0	2	31
Focused_BH_original	fdp	0	2	31
Yekutieli	fdp	0	2	31
Structured_Holm	fdp	0	2	31
BH	power	5	2	44
Leaf_BH	power	0	2	44
Focused_BH_original	power	5	2	44
Yekutieli	power	0	2	44
Structured_Holm	power	5	2	44
BH	fdp	0	2	44
Leaf_BH	fdp	0	2	44
Focused_BH_original	fdp	0	2	44
Yekutieli	fdp	0	2	44
Structured_Holm	fdp	0	2	44
BH	power	5	2	57
Leaf_BH	power	0	2	57
Focused_BH_original	power	5	2	57
Yekutieli	power	9	2	57
Structured_Holm	power	5	2	57
BH	fdp	0.2857142857142857	2	57
Leaf_BH	fdp	0	2	57
Focused_BH_original	fdp	0.2857142857142857	2	57
Yekutieli	fdp	0	2	57
Structured_Holm	fdp	0	2	57
BH	power	5	2	70
Leaf_BH	power	2	2	70
Focused_BH_original	power	5	2	70
Yekutieli	power	0	2	70
Structured_Holm	power	5	2	70
BH	fdp	0	2	70
Leaf_BH	fdp	0	2	70
Focused_BH_original	fdp	0	2	70
Yekutieli	fdp	0	2	70
Structured_Holm	fdp	0	2	70
BH	power	5	2	83
Leaf_BH	power	1	2	83
Focused_BH_original	power	5	2	83
Yekutieli	power	17	2	83
Structured_Holm	power	5	2	83
BH	fdp	0	2	83
Leaf_BH	fdp	0	2	83
Focused_BH_original	fdp	0	2	83
Yekutieli	fdp	0	2	83
Structured_Holm	fdp	0	2	83
BH	power	4	2	96
Leaf_BH	power	0	2	96
Focused_BH_original	power	4	2	96
Yekutieli	power	0	2	96
Structured_Holm	power	4	2	96
BH	fdp	0	2	96
Leaf_BH	fdp	0	2	96
Focused_BH_original	fdp	0	2	96
Yekutieli	fdp	0	2	96
Structured_Holm	fdp	0	2	96
BH	power	6	2	109
Leaf_BH	power	1	2	109
Focused_BH_original	power	5	2	109
Yekutieli	power	13	2	109
Structured_Holm	power	5	2	109
BH	fdp	0	2	109
Leaf_BH	fdp	0	2	109
Focused_BH_original	fdp	0	2	109
Yekutieli	fdp	0	2	109
Structured_Holm	fdp	0	2	109
BH	power	5	2	122
Leaf_BH	power	0	2	122
Focused_BH_original	power	5	2	122
Yekutieli	power	0	2	122
Structured_Holm	power	5	2	122
BH	fdp	0	2	122
Leaf_BH	fdp	0	2	122
Focused_BH_original	fdp	0	2	122
Yekutieli	fdp	0	2	122
Structured_Holm	fdp	0	2	122
BH	power	5	2	135
Leaf_BH	power	0	2	135
Focused_BH_original	power	5	2	135
Yekutieli	power	0	2	135
Structured_Holm	power	5	2	135
BH	fdp	0	2	135
Leaf_BH	fdp	0	2	135
Focused_BH_original	fdp	0	2	135
Yekutieli	fdp	0	2	135
Structured_Holm	fdp	0	2	135
BH	power	5	2	148
Leaf_BH	power	0	2	148
Focused_BH_original	power	5	2	148
Yekutieli	power	0	2	148
Structured_Holm	power	5	2	148
BH	fdp	0	2	148
Leaf_BH	fdp	0	2	148
Focused_BH_original	fdp	0	2	148
Yekutieli	fdp	0	2	148
Structured_Holm	fdp	0	2	148
BH	power	5	2	161
Leaf_BH	power	2	2	161
Focused_BH_original	power	5	2	161
Yekutieli	power	0	2	161
Structured_Holm	power	5	2	161
BH	fdp	0	2	161
Leaf_BH	fdp	0	2	161
Focused_BH_original	fdp	0	2	161
Yekutieli	fdp	0	2	161
Structured_Holm	fdp	0	2	161
BH	power	5	2	174
Leaf_BH	power	1	2	174
Focused_BH_original	power	5	2	174
Yekutieli	power	0	2	174
Structured_Holm	power	5	2	174
BH	fdp	0.2857142857142857	2	174
Leaf_BH	fdp	0	2	174
Focused_BH_original	fdp	0.16666666666666666	2	174
Yekutieli	fdp	0	2	174
Structured_Holm	fdp	0	2	174
BH	power	5	2	187
Leaf_BH	power	0	2	187
Focused_BH_original	power	5	2	187
Yekutieli	power	0	2	187
Structured_Holm	power	5	2	187
BH	fdp	0	2	187
Leaf_BH	fdp	0	2	187
Focused_BH_original	fdp	0	2	187
Yekutieli	fdp	0	2	187
Structured_Holm	fdp	0	2	187
BH	power	5	2	200
Leaf_BH	power	1	2	200
Focused_BH_original	power	5	2	200
Yekutieli	power	0	2	200
Structured_Holm	power	5	2	200
BH	fdp	0.16666666666666666	2	200
Leaf_BH	fdp	0	2	200
Focused_BH_original	fdp	0.16666666666666666	2	200
Yekutieli	fdp	0	2	200
Structured_Holm	fdp	0	2	200
BH	power	5	2	213
Leaf_BH	power	0	2	213
Focused_BH_original	power	5	2	213
Yekutieli	power	0	2	213
Structured_Holm	power	5	2	213
BH	fdp	0	2	213
Leaf_BH	fdp	0	2	213
Focused_BH_original	fdp	0	2	213
Yekutieli	fdp	0	2	213
Structured_Holm	fdp	0	2	213
BH	power	5	2	226
Leaf_BH	power	0	2	226
Focused_BH_original	power	4	2	226
Yekutieli	power	0	2	226
Structured_Holm	power	4	2	226
BH	fdp	0.16666666666666666	2	226
Leaf_BH	fdp	0	2	226
Focused_BH_original	fdp	0	2	226
Yekutieli	fdp	0	2	226
Structured_Holm	fdp	0	2	226
BH	power	5	2	239
Leaf_BH	power	1	2	239
Focused_BH_original	power	5	2	239
Yekutieli	power	14	2	239
Structured_Holm	power	5	2	239
BH	fdp	0.2857142857142857	2	239
Leaf_BH	fdp	0.6666666666666666	2	239
Focused_BH_original	fdp	0.2857142857142857	2	239
Yekutieli	fdp	0	2	239
Structured_Holm	fdp	0	2	239
BH	power	5	2.5	2
Leaf_BH	power	1	2.5	2
Focused_BH_original	power	5	2.5	2
Yekutieli	power	20	2.5	2
Structured_Holm	power	5	2.5	2
BH	fdp	0	2.5	2
Leaf_BH	fdp	0	2.5	2
Focused_BH_original	fdp	0	2.5	2
Yekutieli	fdp	0	2.5	2
Structured_Holm	fdp	0	2.5	2
BH	power	5	2.5	15
Leaf_BH	power	3	2.5	15
Focused_BH_original	power	5	2.5	15
Yekutieli	power	0	2.5	15
Structured_Holm	power	4	2.5	15
BH	fdp	0.16666666666666666	2.5	15
Leaf_BH	fdp	0	2.5	15
Focused_BH_original	fdp	0	2.5	15
Yekutieli	fdp	0	2.5	15
Structured_Holm	fdp	0	2.5	15
BH	power	5	2.5	28
Leaf_BH	power	0	2.5	28
Focused_BH_original	power	5	2.5	28
Yekutieli	power	0	2.5	28
Structured_Holm	power	5	2.5	28
BH	fdp	0	2.5	28
Leaf_BH	fdp	0	2.5	28
Focused_BH_original	fdp	0	2.5	28
Yekutieli	fdp	0	2.5	28
Structured_Holm	fdp	0	2.5	28
BH	power	6	2.5	41
Leaf_BH	power	0	2.5	41
Focused_BH_original	power	5	2.5	41
Yekutieli	power	0	2.5	41
Structured_Holm	power	5	2.5	41
BH	fdp	0	2.5	41
Leaf_BH	fdp	0	2.5	41
Focused_BH_original	fdp	0	2.5	41
Yekutieli	fdp	0	2.5	41
Structured_Holm	fdp	0	2.5	41
BH	power	7	2.5	54
Leaf_BH	power	6	2.5	54
Focused_BH_original	power	7	2.5	54
Yekutieli	power	35	2.5	54
Structured_Holm	power	5	2.5	54
BH	fdp	0.2222222222222222	2.5	54
Leaf_BH	fdp	0.14285714285714285	2.5	54
Focused_BH_original	fdp	0.125	2.5	54
Yekutieli	fdp	0	2.5	54
Structured_Holm	fdp	0	2.5	54
BH	power	5	2.5	67
Leaf_BH	power	2	2.5	67
Focused_BH_original	power	5	2.5	67
Yekutieli	power	0	2.5	67
Structured_Holm	power	5	2.5	67
BH	fdp	0	2.5	67
Leaf_BH	fdp	0	2.5	67
Focused_BH_original	fdp	0	2.5	67
Yekutieli	fdp	0	2.5	67
Structured_Holm	fdp	0	2.5	67
BH	power	6	2.5	80
Leaf_BH	power	4	2.5	80
Focused_BH_original	power	6	2.5	80
Yekutieli	power	28	2.5	80
Structured_Holm	power	5	2.5	80
BH	fdp	0	2.5	80
Leaf_BH	fdp	0	2.5	80
Focused_BH_original	fdp	0	2.5	80
Yekutieli	fdp	0	2.5	80
Structured_Holm	fdp	0	2.5	80
BH	power	6	2.5	93
Leaf_BH	power	0	2.5	93
Focused_BH_original	power	6	2.5	93
Yekutieli	power	18	2.5	93
Structured_Holm	power	5	2.5	93
BH	fdp	0	2.5	93
Leaf_BH	fdp	0	2.5	93
Focused_BH_original	fdp	0	2.5	93
Yekutieli	fdp	0	2.5	93
Structured_Holm	fdp	0	2.5	93
BH	power	5	2.5	106
Leaf_BH	power	3	2.5	106
Focused_BH_original	power	5	2.5	106
Yekutieli	power	22	2.5	106
Structured_Holm	power	5	2.5	106
BH	fdp	0	2.5	106
Leaf_BH	fdp	0	2.5	106
Focused_BH_original	fdp	0	2.5	106
Yekutieli	fdp	0	2.5	106
Structured_Holm	fdp	0	2.5	106
BH	power	7	2.5	119
Leaf_BH	power	3	2.5	119
Focused_BH_original	power	6	2.5	119
Yekutieli	power	24	2.5	119
Structured_Holm	power	6	2.5	119
BH	fdp	0.125	2.5	119
Leaf_BH	fdp	0.25	2.5	119
Focused_BH_original	fdp	0.14285714285714285	2.5	119
Yekutieli	fdp	0	2.5	119
Structured_Holm	fdp	0	2.5	119
BH	power	6	2.5	132
Leaf_BH	power	2	2.5	132
Focused_BH_original	power	6	2.5	132
Yekutieli	power	18	2.5	132
Structured_Holm	power	5	2.5	132
BH	fdp	0.25	2.5	132
Leaf_BH	fdp	0	2.5	132
Focused_BH_original	fdp	0.14285714285714285	2.5	132
Yekutieli	fdp	0	2.5	132
Structured_Holm	fdp	0	2.5	132
BH	power	10	2.5	145
Leaf_BH	power	5	2.5	145
Focused_BH_original	power	8	2.5	145
Yekutieli	power	21	2.5	145
Structured_Holm	power	5	2.5	145
BH	fdp	0.2857142857142857	2.5	145
Leaf_BH	fdp	0.2857142857142857	2.5	145
Focused_BH_original	fdp	0.2727272727272727	2.5	145
Yekutieli	fdp	0	2.5	145
Structured_Holm	fdp	0	2.5	145
BH	power	5	2.5	158
Leaf_BH	power	2	2.5	158
Focused_BH_original	power	5	2.5	158
Yekutieli	power	27	2.5	158
Structured_Holm	power	5	2.5	158
BH	fdp	0.16666666666666666	2.5	158
Leaf_BH	fdp	0.3333333333333333	2.5	158
Focused_BH_original	fdp	0.16666666666666666	2.5	158
Yekutieli	fdp	0	2.5	158
Structured_Holm	fdp	0	2.5	158
BH	power	7	2.5	171
Leaf_BH	power	6	2.5	171
Focused_BH_original	power	7	2.5	171
Yekutieli	power	0	2.5	171
Structured_Holm	power	5	2.5	171
BH	fdp	0.3	2.5	171
Leaf_BH	fdp	0.3333333333333333	2.5	171
Focused_BH_original	fdp	0.2222222222222222	2.5	171
Yekutieli	fdp	0	2.5	171
Structured_Holm	fdp	0	2.5	171
BH	power	7	2.5	184
Leaf_BH	power	4	2.5	184
Focused_BH_original	power	6	2.5	184
Yekutieli	power	26	2.5	184
Structured_Holm	power	5	2.5	184
BH	fdp	0	2.5	184
Leaf_BH	fdp	0	2.5	184
Focused_BH_original	fdp	0	2.5	184
Yekutieli	fdp	0	2.5	184
Structured_Holm	fdp	0	2.5	184
BH	power	7	2.5	197
Leaf_BH	power	2	2.5	197
Focused_BH_original	power	6	2.5	197
Yekutieli	power	24	2.5	197
Structured_Holm	power	5	2.5	197
BH	fdp	0.125	2.5	197
Leaf_BH	fdp	0	2.5	197
Focused_BH_original	fdp	0	2.5	197
Yekutieli	fdp	0	2.5	197
Structured_Holm	fdp	0	2.5	197
BH	power	7	2.5	210
Leaf_BH	power	2	2.5	210
Focused_BH_original	power	5	2.5	210
Yekutieli	power	0	2.5	210
Structured_Holm	power	5	2.5	210
BH	fdp	0	2.5	210
Leaf_BH	fdp	0	2.5	210
Focused_BH_original	fdp	0	2.5	210
Yekutieli	fdp	0	2.5	210
Structured_Holm	fdp	0	2.5	210
BH	power	6	2.5	223
Leaf_BH	power	3	2.5	223
Focused_BH_original	power	5	2.5	223
Yekutieli	power	0	2.5	223
Structured_Holm	power	5	2.5	223
BH	fdp	0.14285714285714285	2.5	223
Leaf_BH	fdp	0.25	2.5	223
Focused_BH_original	fdp	0.16666666666666666	2.5	223
Yekutieli	fdp	0	2.5	223
Structured_Holm	fdp	0	2.5	223
BH	power	9	2.5	236
Leaf_BH	power	5	2.5	236
Focused_BH_original	power	7	2.5	236
Yekutieli	power	0	2.5	236
Structured_Holm	power	5	2.5	236
BH	fdp	0.25	2.5	236
Leaf_BH	fdp	0.2857142857142857	2.5	236
Focused_BH_original	fdp	0.2222222222222222	2.5	236
Yekutieli	fdp	0	2.5	236
Structured_Holm	fdp	0	2.5	236
BH	power	7	2.5	249
Leaf_BH	power	0	2.5	249
Focused_BH_original	power	5	2.5	249
Yekutieli	power	35	2.5	249
Structured_Holm	power	5	2.5	249
BH	fdp	0.2222222222222222	2.5	249
Leaf_BH	fdp	0	2.5	249
Focused_BH_original	fdp	0	2.5	249
Yekutieli	fdp	0	2.5	249
Structured_Holm	fdp	0	2.5	249
BH	power	12	3	12
Leaf_BH	power	10	3	12
Focused_BH_original	power	10	3	12
Yekutieli	power	32	3	12
Structured_Holm	power	7	3	12
BH	fdp	0.14285714285714285	3	12
Leaf_BH	fdp	0.09090909090909091	3	12
Focused_BH_original	fdp	0	3	12
Yekutieli	fdp	0	3	12
Structured_Holm	fdp	0	3	12
BH	power	14	3	25
Leaf_BH	power	11	3	25
Focused_BH_original	power	9	3	25
Yekutieli	power	39	3	25
Structured_Holm	power	5	3	25
BH	fdp	0.06666666666666667	3	25
Leaf_BH	fdp	0.08333333333333333	3	25
Focused_BH_original	fdp	0.1	3	25
Yekutieli	fdp	0	3	25
Structured_Holm	fdp	0	3	25
BH	power	12	3	38
Leaf_BH	power	11	3	38
Focused_BH_original	power	12	3	38
Yekutieli	power	38	3	38
Structured_Holm	power	7	3	38
BH	fdp	0.25	3	38
Leaf_BH	fdp	0.15384615384615385	3	38
Focused_BH_original	fdp	0.2	3	38
Yekutieli	fdp	0	3	38
Structured_Holm	fdp	0	3	38
BH	power	9	3	51
Leaf_BH	power	7	3	51
