method	metric	value	signal_strength	rep
Structured_Holm	power	0	1	98
BH	fdp	0	1	98
Leaf_BH	fdp	0	1	98
Focused_BH_original	fdp	0	1	98
Yekutieli	fdp	0	1	98
Structured_Holm	fdp	0	1	98
BH	power	0	1	111
Leaf_BH	power	0	1	111
Focused_BH_original	power	0	1	111
Yekutieli	power	0	1	111
Structured_Holm	power	0	1	111
BH	fdp	1	1	111
Leaf_BH	fdp	1	1	111
Focused_BH_original	fdp	1	1	111
Yekutieli	fdp	0	1	111
Structured_Holm	fdp	1	1	111
BH	power	0	1	124
Leaf_BH	power	0	1	124
Focused_BH_original	power	0	1	124
Yekutieli	power	0	1	124
Structured_Holm	power	0	1	124
BH	fdp	0	1	124
Leaf_BH	fdp	0	1	124
Focused_BH_original	fdp	0	1	124
Yekutieli	fdp	0	1	124
Structured_Holm	fdp	0	1	124
BH	power	0	1	137
Leaf_BH	power	0	1	137
Focused_BH_original	power	0	1	137
Yekutieli	power	0	1	137
Structured_Holm	power	0	1	137
BH	fdp	1	1	137
Leaf_BH	fdp	0	1	137
Focused_BH_original	fdp	1	1	137
Yekutieli	fdp	0	1	137
Structured_Holm	fdp	1	1	137
BH	power	0	1	150
Leaf_BH	power	0	1	150
Focused_BH_original	power	0	1	150
Yekutieli	power	0	1	150
Structured_Holm	power	0	1	150
BH	fdp	0	1	150
Leaf_BH	fdp	0	1	150
Focused_BH_original	fdp	0	1	150
Yekutieli	fdp	0	1	150
Structured_Holm	fdp	0	1	150
BH	power	0	1	163
Leaf_BH	power	0	1	163
Focused_BH_original	power	0	1	163
Yekutieli	power	0	1	163
Structured_Holm	power	0	1	163
BH	fdp	1	1	163
Leaf_BH	fdp	1	1	163
Focused_BH_original	fdp	1	1	163
Yekutieli	fdp	0	1	163
Structured_Holm	fdp	1	1	163
BH	power	0	1	176
Leaf_BH	power	0	1	176
Focused_BH_original	power	0	1	176
Yekutieli	power	0	1	176
Structured_Holm	power	0	1	176
BH	fdp	1	1	176
Leaf_BH	fdp	1	1	176
Focused_BH_original	fdp	1	1	176
Yekutieli	fdp	0	1	176
Structured_Holm	fdp	1	1	176
BH	power	0	1	189
Leaf_BH	power	0	1	189
Focused_BH_original	power	0	1	189
Yekutieli	power	0	1	189
Structured_Holm	power	0	1	189
BH	fdp	0	1	189
Leaf_BH	fdp	0	1	189
Focused_BH_original	fdp	0	1	189
Yekutieli	fdp	0	1	189
Structured_Holm	fdp	0	1	189
BH	power	0	1	202
Leaf_BH	power	0	1	202
Focused_BH_original	power	0	1	202
Yekutieli	power	0	1	202
Structured_Holm	power	0	1	202
BH	fdp	0	1	202
Leaf_BH	fdp	0	1	202
Focused_BH_original	fdp	0	1	202
Yekutieli	fdp	0	1	202
Structured_Holm	fdp	0	1	202
BH	power	0	1	215
Leaf_BH	power	0	1	215
Focused_BH_original	power	0	1	215
Yekutieli	power	0	1	215
Structured_Holm	power	0	1	215
BH	fdp	0	1	215
Leaf_BH	fdp	0	1	215
Focused_BH_original	fdp	0	1	215
Yekutieli	fdp	0	1	215
Structured_Holm	fdp	0	1	215
BH	power	0	1	228
Leaf_BH	power	0	1	228
Focused_BH_original	power	0	1	228
Yekutieli	power	0	1	228
Structured_Holm	power	0	1	228
BH	fdp	1	1	228
Leaf_BH	fdp	1	1	228
Focused_BH_original	fdp	1	1	228
Yekutieli	fdp	0	1	228
Structured_Holm	fdp	1	1	228
BH	power	0	1	241
Leaf_BH	power	0	1	241
Focused_BH_original	power	0	1	241
Yekutieli	power	1	1	241
Structured_Holm	power	0	1	241
BH	fdp	1	1	241
Leaf_BH	fdp	0	1	241
Focused_BH_original	fdp	1	1	241
Yekutieli	fdp	0	1	241
Structured_Holm	fdp	1	1	241
BH	power	0	1.5	4
Leaf_BH	power	0	1.5	4
Focused_BH_original	power	0	1.5	4
Yekutieli	power	0	1.5	4
Structured_Holm	power	0	1.5	4
BH	fdp	1	1.5	4
Leaf_BH	fdp	1	1.5	4
Focused_BH_original	fdp	1	1.5	4
Yekutieli	fdp	0	1.5	4
Structured_Holm	fdp	1	1.5	4
BH	power	0	1.5	17
Leaf_BH	power	0	1.5	17
Focused_BH_original	power	0	1.5	17
Yekutieli	power	0	1.5	17
Structured_Holm	power	0	1.5	17
BH	fdp	0	1.5	17
Leaf_BH	fdp	0	1.5	17
Focused_BH_original	fdp	0	1.5	17
Yekutieli	fdp	0	1.5	17
Structured_Holm	fdp	0	1.5	17
BH	power	0	1.5	30
Leaf_BH	power	0	1.5	30
Focused_BH_original	power	0	1.5	30
Yekutieli	power	0	1.5	30
Structured_Holm	power	0	1.5	30
BH	fdp	0	1.5	30
Leaf_BH	fdp	0	1.5	30
Focused_BH_original	fdp	0	1.5	30
Yekutieli	fdp	0	1.5	30
Structured_Holm	fdp	0	1.5	30
BH	power	0	1.5	43
Leaf_BH	power	0	1.5	43
Focused_BH_original	power	0	1.5	43
Yekutieli	power	0	1.5	43
Structured_Holm	power	0	1.5	43
BH	fdp	0	1.5	43
Leaf_BH	fdp	0	1.5	43
Focused_BH_original	fdp	0	1.5	43
Yekutieli	fdp	0	1.5	43
Structured_Holm	fdp	0	1.5	43
BH	power	0	1.5	56
Leaf_BH	power	0	1.5	56
Focused_BH_original	power	0	1.5	56
Yekutieli	power	0	1.5	56
Structured_Holm	power	0	1.5	56
BH	fdp	0	1.5	56
Leaf_BH	fdp	0	1.5	56
Focused_BH_original	fdp	0	1.5	56
Yekutieli	fdp	0	1.5	56
Structured_Holm	fdp	0	1.5	56
BH	power	0	1.5	69
Leaf_BH	power	0	1.5	69
Focused_BH_original	power	0	1.5	69
Yekutieli	power	0	1.5	69
Structured_Holm	power	0	1.5	69
BH	fdp	0	1.5	69
Leaf_BH	fdp	0	1.5	69
Focused_BH_original	fdp	0	1.5	69
Yekutieli	fdp	0	1.5	69
Structured_Holm	fdp	0	1.5	69
BH	power	0	1.5	82
Leaf_BH	power	0	1.5	82
Focused_BH_original	power	0	1.5	82
Yekutieli	power	0	1.5	82
Structured_Holm	power	0	1.5	82
BH	fdp	1	1.5	82
Leaf_BH	fdp	1	1.5	82
Focused_BH_original	fdp	1	1.5	82
Yekutieli	fdp	0	1.5	82
Structured_Holm	fdp	1	1.5	82
BH	power	0	1.5	95
Leaf_BH	power	0	1.5	95
Focused_BH_original	power	0	1.5	95
Yekutieli	power	0	1.5	95
Structured_Holm	power	0	1.5	95
BH	fdp	0	1.5	95
Leaf_BH	fdp	0	1.5	95
Focused_BH_original	fdp	0	1.5	95
Yekutieli	fdp	0	1.5	95
Structured_Holm	fdp	0	1.5	95
BH	power	0	1.5	108
Leaf_BH	power	0	1.5	108
Focused_BH_original	power	0	1.5	108
Yekutieli	power	0	1.5	108
Structured_Holm	power	0	1.5	108
BH	fdp	0	1.5	108
Leaf_BH	fdp	0	1.5	108
Focused_BH_original	fdp	0	1.5	108
Yekutieli	fdp	0	1.5	108
Structured_Holm	fdp	0	1.5	108
BH	power	0	1.5	121
Leaf_BH	power	0	1.5	121
Focused_BH_original	power	0	1.5	121
Yekutieli	power	1	1.5	121
Structured_Holm	power	0	1.5	121
BH	fdp	0	1.5	121
Leaf_BH	fdp	0	1.5	121
Focused_BH_original	fdp	0	1.5	121
Yekutieli	fdp	0	1.5	121
Structured_Holm	fdp	0	1.5	121
BH	power	0	1.5	134
Leaf_BH	power	1	1.5	134
Focused_BH_original	power	0	1.5	134
Yekutieli	power	0	1.5	134
Structured_Holm	power	0	1.5	134
BH	fdp	0	1.5	134
Leaf_BH	fdp	0	1.5	134
Focused_BH_original	fdp	0	1.5	134
Yekutieli	fdp	0	1.5	134
Structured_Holm	fdp	0	1.5	134
BH	power	0	1.5	147
Leaf_BH	power	0	1.5	147
Focused_BH_original	power	0	1.5	147
Yekutieli	power	0	1.5	147
Structured_Holm	power	0	1.5	147
BH	fdp	0	1.5	147
Leaf_BH	fdp	0	1.5	147
Focused_BH_original	fdp	0	1.5	147
Yekutieli	fdp	0	1.5	147
Structured_Holm	fdp	0	1.5	147
BH	power	0	1.5	160
Leaf_BH	power	0	1.5	160
Focused_BH_original	power	0	1.5	160
Yekutieli	power	0	1.5	160
Structured_Holm	power	0	1.5	160
BH	fdp	0	1.5	160
Leaf_BH	fdp	0	1.5	160
Focused_BH_original	fdp	0	1.5	160
Yekutieli	fdp	0	1.5	160
Structured_Holm	fdp	0	1.5	160
BH	power	0	1.5	173
Leaf_BH	power	0	1.5	173
Focused_BH_original	power	0	1.5	173
Yekutieli	power	0	1.5	173
Structured_Holm	power	0	1.5	173
BH	fdp	0	1.5	173
Leaf_BH	fdp	0	1.5	173
Focused_BH_original	fdp	0	1.5	173
Yekutieli	fdp	0	1.5	173
Structured_Holm	fdp	0	1.5	173
BH	power	0	1.5	186
Leaf_BH	power	0	1.5	186
Focused_BH_original	power	0	1.5	186
Yekutieli	power	0	1.5	186
Structured_Holm	power	0	1.5	186
BH	fdp	0	1.5	186
Leaf_BH	fdp	0	1.5	186
Focused_BH_original	fdp	0	1.5	186
Yekutieli	fdp	0	1.5	186
Structured_Holm	fdp	0	1.5	186
BH	power	0	1.5	199
Leaf_BH	power	0	1.5	199
Focused_BH_original	power	0	1.5	199
Yekutieli	power	0	1.5	199
Structured_Holm	power	0	1.5	199
BH	fdp	0	1.5	199
Leaf_BH	fdp	0	1.5	199
Focused_BH_original	fdp	0	1.5	199
Yekutieli	fdp	0	1.5	199
Structured_Holm	fdp	0	1.5	199
BH	power	0	1.5	212
Leaf_BH	power	0	1.5	212
Focused_BH_original	power	0	1.5	212
Yekutieli	power	0	1.5	212
Structured_Holm	power	0	1.5	212
BH	fdp	0	1.5	212
Leaf_BH	fdp	0	1.5	212
Focused_BH_original	fdp	0	1.5	212
Yekutieli	fdp	0	1.5	212
Structured_Holm	fdp	0	1.5	212
BH	power	0	1.5	225
Leaf_BH	power	0	1.5	225
Focused_BH_original	power	0	1.5	225
Yekutieli	power	0	1.5	225
Structured_Holm	power	0	1.5	225
BH	fdp	0	1.5	225
Leaf_BH	fdp	0	1.5	225
Focused_BH_original	fdp	0	1.5	225
Yekutieli	fdp	0	1.5	225
Structured_Holm	fdp	0	1.5	225
BH	power	0	1.5	238
Leaf_BH	power	0	1.5	238
Focused_BH_original	power	0	1.5	238
Yekutieli	power	0	1.5	238
Structured_Holm	power	0	1.5	238
BH	fdp	0	1.5	238
Leaf_BH	fdp	0	1.5	238
Focused_BH_original	fdp	0	1.5	238
Yekutieli	fdp	0	1.5	238
Structured_Holm	fdp	0	1.5	238
BH	power	2	2	1
Leaf_BH	power	2	2	1
Focused_BH_original	power	2	2	1
Yekutieli	power	0	2	1
Structured_Holm	power	1	2	1
BH	fdp	0.5	2	1
Leaf_BH	fdp	0.5	2	1
Focused_BH_original	fdp	0.5	2	1
Yekutieli	fdp	0	2	1
Structured_Holm	fdp	0	2	1
BH	power	2	2	14
Leaf_BH	power	0	2	14
Focused_BH_original	power	2	2	14
Yekutieli	power	0	2	14
Structured_Holm	power	0	2	14
BH	fdp	0.3333333333333333	2	14
Leaf_BH	fdp	0	2	14
Focused_BH_original	fdp	0.3333333333333333	2	14
Yekutieli	fdp	0	2	14
Structured_Holm	fdp	1	2	14
BH	power	0	2	27
Leaf_BH	power	0	2	27
Focused_BH_original	power	0	2	27
Yekutieli	power	0	2	27
Structured_Holm	power	0	2	27
BH	fdp	0	2	27
Leaf_BH	fdp	0	2	27
Focused_BH_original	fdp	0	2	27
Yekutieli	fdp	0	2	27
Structured_Holm	fdp	0	2	27
BH	power	1	2	40
Leaf_BH	power	1	2	40
Focused_BH_original	power	1	2	40
Yekutieli	power	0	2	40
Structured_Holm	power	1	2	40
BH	fdp	0	2	40
Leaf_BH	fdp	0	2	40
Focused_BH_original	fdp	0	2	40
Yekutieli	fdp	0	2	40
Structured_Holm	fdp	0	2	40
BH	power	0	2	53
Leaf_BH	power	0	2	53
Focused_BH_original	power	0	2	53
Yekutieli	power	0	2	53
Structured_Holm	power	0	2	53
BH	fdp	0	2	53
Leaf_BH	fdp	0	2	53
Focused_BH_original	fdp	0	2	53
Yekutieli	fdp	0	2	53
Structured_Holm	fdp	0	2	53
BH	power	0	2	66
Leaf_BH	power	0	2	66
Focused_BH_original	power	0	2	66
Yekutieli	power	0	2	66
Structured_Holm	power	0	2	66
BH	fdp	0	2	66
Leaf_BH	fdp	0	2	66
Focused_BH_original	fdp	0	2	66
Yekutieli	fdp	0	2	66
Structured_Holm	fdp	0	2	66
BH	power	2	2	79
Leaf_BH	power	3	2	79
Focused_BH_original	power	2	2	79
Yekutieli	power	0	2	79
Structured_Holm	power	1	2	79
BH	fdp	0	2	79
Leaf_BH	fdp	0.25	2	79
Focused_BH_original	fdp	0	2	79
Yekutieli	fdp	0	2	79
Structured_Holm	fdp	0	2	79
BH	power	1	2	92
Leaf_BH	power	1	2	92
Focused_BH_original	power	1	2	92
Yekutieli	power	0	2	92
Structured_Holm	power	1	2	92
BH	fdp	0	2	92
Leaf_BH	fdp	0	2	92
Focused_BH_original	fdp	0	2	92
Yekutieli	fdp	0	2	92
Structured_Holm	fdp	0	2	92
BH	power	4	2	105
Leaf_BH	power	2	2	105
Focused_BH_original	power	3	2	105
Yekutieli	power	0	2	105
Structured_Holm	power	2	2	105
BH	fdp	0.3333333333333333	2	105
Leaf_BH	fdp	0.5	2	105
Focused_BH_original	fdp	0.4	2	105
Yekutieli	fdp	0	2	105
Structured_Holm	fdp	0	2	105
BH	power	1	2	118
Leaf_BH	power	1	2	118
Focused_BH_original	power	1	2	118
Yekutieli	power	0	2	118
Structured_Holm	power	1	2	118
BH	fdp	0	2	118
Leaf_BH	fdp	0	2	118
Focused_BH_original	fdp	0	2	118
Yekutieli	fdp	0	2	118
Structured_Holm	fdp	0	2	118
BH	power	1	2	131
Leaf_BH	power	1	2	131
Focused_BH_original	power	1	2	131
Yekutieli	power	0	2	131
Structured_Holm	power	1	2	131
BH	fdp	0	2	131
Leaf_BH	fdp	0	2	131
Focused_BH_original	fdp	0	2	131
Yekutieli	fdp	0	2	131
Structured_Holm	fdp	0	2	131
BH	power	1	2	144
Leaf_BH	power	1	2	144
Focused_BH_original	power	1	2	144
Yekutieli	power	0	2	144
Structured_Holm	power	1	2	144
BH	fdp	0	2	144
Leaf_BH	fdp	0	2	144
Focused_BH_original	fdp	0	2	144
Yekutieli	fdp	0	2	144
Structured_Holm	fdp	0	2	144
BH	power	1	2	157
Leaf_BH	power	1	2	157
Focused_BH_original	power	1	2	157
Yekutieli	power	0	2	157
Structured_Holm	power	1	2	157
BH	fdp	0.6666666666666666	2	157
Leaf_BH	fdp	0.6666666666666666	2	157
Focused_BH_original	fdp	0.6666666666666666	2	157
Yekutieli	fdp	0	2	157
Structured_Holm	fdp	0.5	2	157
BH	power	0	2	170
Leaf_BH	power	0	2	170
Focused_BH_original	power	0	2	170
Yekutieli	power	0	2	170
Structured_Holm	power	0	2	170
BH	fdp	0	2	170
Leaf_BH	fdp	0	2	170
Focused_BH_original	fdp	0	2	170
Yekutieli	fdp	0	2	170
Structured_Holm	fdp	0	2	170
BH	power	1	2	183
Leaf_BH	power	2	2	183
Focused_BH_original	power	1	2	183
Yekutieli	power	0	2	183
Structured_Holm	power	1	2	183
BH	fdp	0.5	2	183
Leaf_BH	fdp	0.6666666666666666	2	183
Focused_BH_original	fdp	0.5	2	183
Yekutieli	fdp	0	2	183
Structured_Holm	fdp	0	2	183
BH	power	3	2	196
Leaf_BH	power	3	2	196
Focused_BH_original	power	2	2	196
Yekutieli	power	0	2	196
Structured_Holm	power	2	2	196
BH	fdp	0	2	196
Leaf_BH	fdp	0	2	196
Focused_BH_original	fdp	0	2	196
Yekutieli	fdp	0	2	196
Structured_Holm	fdp	0	2	196
BH	power	1	2	209
Leaf_BH	power	1	2	209
Focused_BH_original	power	1	2	209
Yekutieli	power	0	2	209
Structured_Holm	power	1	2	209
BH	fdp	0	2	209
Leaf_BH	fdp	0	2	209
Focused_BH_original	fdp	0	2	209
Yekutieli	fdp	0	2	209
Structured_Holm	fdp	0	2	209
BH	power	3	2	222
Leaf_BH	power	3	2	222
Focused_BH_original	power	3	2	222
Yekutieli	power	0	2	222
Structured_Holm	power	1	2	222
BH	fdp	0.5714285714285714	2	222
Leaf_BH	fdp	0.5714285714285714	2	222
Focused_BH_original	fdp	0.5714285714285714	2	222
Yekutieli	fdp	0	2	222
Structured_Holm	fdp	0	2	222
BH	power	0	2	235
Leaf_BH	power	0	2	235
Focused_BH_original	power	0	2	235
Yekutieli	power	0	2	235
Structured_Holm	power	0	2	235
BH	fdp	0	2	235
Leaf_BH	fdp	0	2	235
Focused_BH_original	fdp	0	2	235
Yekutieli	fdp	0	2	235
Structured_Holm	fdp	0	2	235
BH	power	1	2	248
Leaf_BH	power	1	2	248
Focused_BH_original	power	1	2	248
Yekutieli	power	0	2	248
Structured_Holm	power	1	2	248
BH	fdp	0	2	248
Leaf_BH	fdp	0	2	248
Focused_BH_original	fdp	0	2	248
Yekutieli	fdp	0	2	248
Structured_Holm	fdp	0	2	248
BH	power	1	2.5	11
Leaf_BH	power	1	2.5	11
Focused_BH_original	power	1	2.5	11
Yekutieli	power	0	2.5	11
Structured_Holm	power	1	2.5	11
BH	fdp	0	2.5	11
Leaf_BH	fdp	0	2.5	11
Focused_BH_original	fdp	0	2.5	11
Yekutieli	fdp	0	2.5	11
Structured_Holm	fdp	0	2.5	11
BH	power	1	2.5	24
Leaf_BH	power	1	2.5	24
Focused_BH_original	power	1	2.5	24
Yekutieli	power	0	2.5	24
Structured_Holm	power	1	2.5	24
BH	fdp	0	2.5	24
Leaf_BH	fdp	0	2.5	24
Focused_BH_original	fdp	0	2.5	24
Yekutieli	fdp	0	2.5	24
Structured_Holm	fdp	0	2.5	24
BH	power	0	2.5	37
Leaf_BH	power	0	2.5	37
Focused_BH_original	power	0	2.5	37
Yekutieli	power	0	2.5	37
Structured_Holm	power	0	2.5	37
BH	fdp	0	2.5	37
Leaf_BH	fdp	0	2.5	37
Focused_BH_original	fdp	0	2.5	37
Yekutieli	fdp	0	2.5	37
Structured_Holm	fdp	0	2.5	37
BH	power	8	2.5	50
Leaf_BH	power	8	2.5	50
Focused_BH_original	power	7	2.5	50
Yekutieli	power	1	2.5	50
Structured_Holm	power	5	2.5	50
BH	fdp	0	2.5	50
Leaf_BH	fdp	0	2.5	50
Focused_BH_original	fdp	0	2.5	50
Yekutieli	fdp	0	2.5	50
Structured_Holm	fdp	0	2.5	50
BH	power	4	2.5	63
Leaf_BH	power	4	2.5	63
Focused_BH_original	power	3	2.5	63
Yekutieli	power	1	2.5	63
Structured_Holm	power	2	2.5	63
BH	fdp	0	2.5	63
Leaf_BH	fdp	0	2.5	63
Focused_BH_original	fdp	0	2.5	63
Yekutieli	fdp	0	2.5	63
Structured_Holm	fdp	0	2.5	63
BH	power	2	2.5	76
Leaf_BH	power	2	2.5	76
Focused_BH_original	power	2	2.5	76
Yekutieli	power	0	2.5	76
Structured_Holm	power	2	2.5	76
BH	fdp	0.6666666666666666	2.5	76
Leaf_BH	fdp	0.6	2.5	76
Focused_BH_original	fdp	0.6666666666666666	2.5	76
Yekutieli	fdp	0	2.5	76
Structured_Holm	fdp	0.3333333333333333	2.5	76
BH	power	0	2.5	89
Leaf_BH	power	0	2.5	89
Focused_BH_original	power	0	2.5	89
Yekutieli	power	0	2.5	89
Structured_Holm	power	0	2.5	89
BH	fdp	0	2.5	89
Leaf_BH	fdp	0	2.5	89
Focused_BH_original	fdp	0	2.5	89
Yekutieli	fdp	0	2.5	89
Structured_Holm	fdp	0	2.5	89
BH	power	6	2.5	102
Leaf_BH	power	6	2.5	102
Focused_BH_original	power	5	2.5	102
Yekutieli	power	0	2.5	102
Structured_Holm	power	2	2.5	102
BH	fdp	0.14285714285714285	2.5	102
Leaf_BH	fdp	0.14285714285714285	2.5	102
Focused_BH_original	fdp	0.16666666666666666	2.5	102
Yekutieli	fdp	0	2.5	102
Structured_Holm	fdp	0.3333333333333333	2.5	102
BH	power	1	2.5	115
Leaf_BH	power	1	2.5	115
Focused_BH_original	power	1	2.5	115
Yekutieli	power	0	2.5	115
Structured_Holm	power	1	2.5	115
BH	fdp	0	2.5	115
Leaf_BH	fdp	0	2.5	115
Focused_BH_original	fdp	0	2.5	115
Yekutieli	fdp	0	2.5	115
Structured_Holm	fdp	0	2.5	115
BH	power	2	2.5	128
Leaf_BH	power	2	2.5	128
Focused_BH_original	power	2	2.5	128
Yekutieli	power	0	2.5	128
Structured_Holm	power	1	2.5	128
BH	fdp	0	2.5	128
Leaf_BH	fdp	0	2.5	128
Focused_BH_original	fdp	0	2.5	128
Yekutieli	fdp	0	2.5	128
Structured_Holm	fdp	0	2.5	128
BH	power	0	2.5	141
Leaf_BH	power	2	2.5	141
Focused_BH_original	power	0	2.5	141
Yekutieli	power	0	2.5	141
Structured_Holm	power	0	2.5	141
BH	fdp	0	2.5	141
Leaf_BH	fdp	0.3333333333333333	2.5	141
Focused_BH_original	fdp	0	2.5	141
Yekutieli	fdp	0	2.5	141
Structured_Holm	fdp	0	2.5	141
BH	power	1	2.5	154
Leaf_BH	power	1	2.5	154
Focused_BH_original	power	1	2.5	154
Yekutieli	power	0	2.5	154
Structured_Holm	power	1	2.5	154
BH	fdp	0	2.5	154
Leaf_BH	fdp	0	2.5	154
Focused_BH_original	fdp	0	2.5	154
Yekutieli	fdp	0	2.5	154
Structured_Holm	fdp	0	2.5	154
BH	power	0	2.5	167
Leaf_BH	power	0	2.5	167
Focused_BH_original	power	0	2.5	167
Yekutieli	power	0	2.5	167
Structured_Holm	power	0	2.5	167
BH	fdp	0	2.5	167
Leaf_BH	fdp	0	2.5	167
Focused_BH_original	fdp	0	2.5	167
Yekutieli	fdp	0	2.5	167
Structured_Holm	fdp	0	2.5	167
BH	power	7	2.5	180
Leaf_BH	power	7	2.5	180
Focused_BH_original	power	7	2.5	180
Yekutieli	power	1	2.5	180
Structured_Holm	power	2	2.5	180
BH	fdp	0.125	2.5	180
Leaf_BH	fdp	0.125	2.5	180
Focused_BH_original	fdp	0.125	2.5	180
Yekutieli	fdp	0	2.5	180
Structured_Holm	fdp	0	2.5	180
BH	power	6	2.5	193
Leaf_BH	power	5	2.5	193
Focused_BH_original	power	6	2.5	193
Yekutieli	power	1	2.5	193
Structured_Holm	power	2	2.5	193
BH	fdp	0.14285714285714285	2.5	193
Leaf_BH	fdp	0	2.5	193
Focused_BH_original	fdp	0.14285714285714285	2.5	193
Yekutieli	fdp	0	2.5	193
Structured_Holm	fdp	0	2.5	193
BH	power	3	2.5	206
Leaf_BH	power	4	2.5	206
Focused_BH_original	power	3	2.5	206
Yekutieli	power	0	2.5	206
Structured_Holm	power	3	2.5	206
BH	fdp	0	2.5	206
Leaf_BH	fdp	0	2.5	206
Focused_BH_original	fdp	0	2.5	206
Yekutieli	fdp	0	2.5	206
Structured_Holm	fdp	0	2.5	206
BH	power	4	2.5	219
Leaf_BH	power	4	2.5	219
Focused_BH_original	power	3	2.5	219
Yekutieli	power	0	2.5	219
Structured_Holm	power	1	2.5	219
BH	fdp	0	2.5	219
Leaf_BH	fdp	0	2.5	219
Focused_BH_original	fdp	0	2.5	219
Yekutieli	fdp	0	2.5	219
Structured_Holm	fdp	0	2.5	219
BH	power	2	2.5	232
Leaf_BH	power	2	2.5	232
Focused_BH_original	power	2	2.5	232
Yekutieli	power	0	2.5	232
Structured_Holm	power	2	2.5	232
BH	fdp	0	2.5	232
Leaf_BH	fdp	0	2.5	232
Focused_BH_original	fdp	0	2.5	232
Yekutieli	fdp	0	2.5	232
Structured_Holm	fdp	0	2.5	232
BH	power	0	2.5	245
Leaf_BH	power	0	2.5	245
Focused_BH_original	power	0	2.5	245
Yekutieli	power	0	2.5	245
Structured_Holm	power	0	2.5	245
BH	fdp	0	2.5	245
Leaf_BH	fdp	0	2.5	245
Focused_BH_original	fdp	0	2.5	245
Yekutieli	fdp	0	2.5	245
Structured_Holm	fdp	0	2.5	245
BH	power	11	3	8
Leaf_BH	power	11	3	8
Focused_BH_original	power	9	3	8
Yekutieli	power	0	3	8
Structured_Holm	power	4	3	8
BH	fdp	0.08333333333333333	3	8
Leaf_BH	fdp	0.08333333333333333	3	8
Focused_BH_original	fdp	0.1	3	8
Yekutieli	fdp	0	3	8
Structured_Holm	fdp	0	3	8
BH	power	13	3	21
Leaf_BH	power	14	3	21
Focused_BH_original	power	12	3	21
Yekutieli	power	0	3	21
Structured_Holm	power	4	3	21
BH	fdp	0.1875	3	21
Leaf_BH	fdp	0.17647058823529413	3	21
Focused_BH_original	fdp	0.2	3	21
Yekutieli	fdp	0	3	21
Structured_Holm	fdp	0	3	21
BH	power	14	3	34
Leaf_BH	power	14	3	34
Focused_BH_original	power	14	3	34
Yekutieli	power	0	3	34
Structured_Holm	power	3	3	34
BH	fdp	0.06666666666666667	3	34
Leaf_BH	fdp	0.06666666666666667	3	34
Focused_BH_original	fdp	0.06666666666666667	3	34
Yekutieli	fdp	0	3	34
Structured_Holm	fdp	0	3	34
BH	power	13	3	47
Leaf_BH	power	13	3	47
Focused_BH_original	power	12	3	47
Yekutieli	power	0	3	47
Structured_Holm	power	3	3	47
BH	fdp	0	3	47
Leaf_BH	fdp	0	3	47
Focused_BH_original	fdp	0	3	47
Yekutieli	fdp	0	3	47
Structured_Holm	fdp	0	3	47
BH	power	16	3	60
Leaf_BH	power	11	3	60
