method	metric	value	signal_strength	rep
Structured_Holm	power	17	4	196
BH	fdp	0	4	196
Focused_BH_original	fdp	0	4	196
Focused_BH_permutation	fdp	0	4	196
Structured_Holm	fdp	0	4	196
BH	power	18	4.5	56
Focused_BH_original	power	13	4.5	56
Focused_BH_permutation	power	14	4.5	56
Structured_Holm	power	8	4.5	56
BH	fdp	0.21739130434782608	4.5	56
Focused_BH_original	fdp	0	4.5	56
Focused_BH_permutation	fdp	0	4.5	56
Structured_Holm	fdp	0	4.5	56
BH	power	18	4.5	166
Focused_BH_original	power	17	4.5	166
Focused_BH_permutation	power	17	4.5	166
Structured_Holm	power	15	4.5	166
BH	fdp	0.1	4.5	166
Focused_BH_original	fdp	0	4.5	166
Focused_BH_permutation	fdp	0	4.5	166
Structured_Holm	fdp	0	4.5	166
BH	power	27	5	26
Focused_BH_original	power	25	5	26
Focused_BH_permutation	power	26	5	26
Structured_Holm	power	24	5	26
BH	fdp	0.03571428571428571	5	26
Focused_BH_original	fdp	0	5	26
Focused_BH_permutation	fdp	0.037037037037037035	5	26
Structured_Holm	fdp	0	5	26
BH	power	23	5	136
Focused_BH_original	power	18	5	136
Focused_BH_permutation	power	19	5	136
Structured_Holm	power	9	5	136
BH	fdp	0.08	5	136
Focused_BH_original	fdp	0	5	136
Focused_BH_permutation	fdp	0	5	136
Structured_Holm	fdp	0	5	136
BH	power	21	5	246
Focused_BH_original	power	17	5	246
Focused_BH_permutation	power	19	5	246
Structured_Holm	power	13	5	246
BH	fdp	0	5	246
Focused_BH_original	fdp	0	5	246
Focused_BH_permutation	fdp	0	5	246
Structured_Holm	fdp	0	5	246
BH	power	24	5.5	106
Focused_BH_original	power	24	5.5	106
Focused_BH_permutation	power	24	5.5	106
Structured_Holm	power	24	5.5	106
BH	fdp	0.2727272727272727	5.5	106
Focused_BH_original	fdp	0.04	5.5	106
Focused_BH_permutation	fdp	0.04	5.5	106
Structured_Holm	fdp	0	5.5	106
BH	power	27	5.5	216
Focused_BH_original	power	25	5.5	216
Focused_BH_permutation	power	26	5.5	216
Structured_Holm	power	24	5.5	216
BH	fdp	0.22857142857142856	5.5	216
Focused_BH_original	fdp	0	5.5	216
Focused_BH_permutation	fdp	0.07142857142857142	5.5	216
Structured_Holm	fdp	0	5.5	216
BH	power	25	6	76
Focused_BH_original	power	25	6	76
Focused_BH_permutation	power	25	6	76
Structured_Holm	power	25	6	76
BH	fdp	0.13793103448275862	6	76
Focused_BH_original	fdp	0	6	76
Focused_BH_permutation	fdp	0	6	76
Structured_Holm	fdp	0	6	76
BH	power	30	6	186
Focused_BH_original	power	30	6	186
Focused_BH_permutation	power	30	6	186
Structured_Holm	power	25	6	186
BH	fdp	0.03225806451612903	6	186
Focused_BH_original	fdp	0	6	186
Focused_BH_permutation	fdp	0	6	186
Structured_Holm	fdp	0	6	186
#
#
### FUNCTION CALL: ###
# run_one_experiment(experiment_name = "GO_Simes", experiment_index = 46, base_dir = "/pylon5/ms5piap/ekatsevi/focused-bh")
#
#
### VERSION CONTROL INFORMATION ###
# | Author: ekatsevi <katsevich.gene@gmail.com>
# | Date:   Mon Dec 30 12:00:49 2019 -0500
# In Git repository Focused-BH-private, on branch master,
# * commit 11c7ac8032c9367e5e9b41ad9afd218dd410377d (HEAD, origin/master, origin/HEAD, master)
#
#
### R SESSION INFORMATION: ###
# R version 3.6.0 (2019-04-26)
# Platform: x86_64-pc-linux-gnu (64-bit)
# Running under: CentOS Linux 7 (Core)
# 
# Matrix products: default
# BLAS/LAPACK: /opt/intel/compilers_and_libraries_2019.3.199/linux/mkl/lib/intel64_lin/libmkl_intel_lp64.so
# 
# locale:
#  [1] LC_CTYPE=en_US.UTF-8       LC_NUMERIC=C              
#  [3] LC_TIME=en_US.UTF-8        LC_COLLATE=en_US.UTF-8    
#  [5] LC_MONETARY=en_US.UTF-8    LC_MESSAGES=en_US.UTF-8   
#  [7] LC_PAPER=en_US.UTF-8       LC_NAME=C                 
#  [9] LC_ADDRESS=C               LC_TELEPHONE=C            
# [11] LC_MEASUREMENT=en_US.UTF-8 LC_IDENTIFICATION=C       
# 
# attached base packages:
# [1] parallel  stats     graphics  grDevices utils     datasets  methods  
# [8] base     
# 
# other attached packages:
#  [1] multtest_2.42.0     Biobase_2.46.0      BiocGenerics_0.32.0
#  [4] Matrix_1.2-17       forcats_0.4.0       stringr_1.4.0      
#  [7] dplyr_0.8.3         purrr_0.3.3         readr_1.3.1        
# [10] tidyr_1.0.0         tibble_2.1.3        ggplot2_3.2.1      
# [13] tidyverse_1.3.0     reshape2_1.4.3      R.utils_2.9.2      
# [16] R.oo_1.23.0         R.methodsS3_1.7.1   ape_5.3            
# [19] igraph_1.2.4.2      structSSI_1.1.1     cherry_0.6-13      
# [22] qvalue_2.18.0       ontologyIndex_2.5   readxl_1.3.1       
# 
# loaded via a namespace (and not attached):
#  [1] tidyselect_0.2.5  lpSolve_5.6.13.3  splines_3.6.0     haven_2.2.0      
#  [5] lattice_0.20-38   colorspace_1.4-1  generics_0.0.2    vctrs_0.2.0      
#  [9] stats4_3.6.0      survival_2.44-1.1 rlang_0.4.1       pillar_1.4.2     
# [13] withr_2.1.2       glue_1.3.1        DBI_1.0.0         dbplyr_1.4.2     
# [17] modelr_0.1.5      lifecycle_0.1.0   plyr_1.8.4        munsell_0.5.0    
# [21] gtable_0.3.0      cellranger_1.1.0  rvest_0.3.5       broom_0.5.2      
# [25] hommel_1.5        Rcpp_1.0.3        scales_1.1.0      backports_1.1.5  
# [29] jsonlite_1.6      fs_1.3.1          hms_0.5.2         rjson_0.2.20     
# [33] stringi_1.4.3     grid_3.6.0        cli_1.1.0         tools_3.6.0      
# [37] bitops_1.0-6      magrittr_1.5      lazyeval_0.2.2    crayon_1.3.4     
# [41] pkgconfig_2.0.3   zeallot_0.1.0     MASS_7.3-51.4     xml2_1.2.2       
# [45] reprex_0.3.0      lubridate_1.7.4   rstudioapi_0.10   httr_1.4.1       
# [49] assertthat_0.2.1  R6_2.4.1          nlme_3.1-140      compiler_3.6.0   
